run_id,split_hint,fab_id,tool_id,recipe_id,product_id,layer_id,process_type,wafer_id,lot_id,slurry_lot,run_start_ts,run_end_ts,pad_type,conditioner_type,slurry_type,slurry_pH,particle_size_nm,oxidizer_pct,pad_age_wafers,disk_age_wafers,pre_thickness_nm,target_post_thk_nm,target_mrr_nmps,mrr_pred_nmps,mrr_err_abs,mrr_err_pct,mrr_err_ewma,drift_flag_mrr,auto_retrain,model_ref_pad_factor,model_ref_lot_pH,last_retrain_ts
RUN-006500,test,H-FAB,CMP-01,RCP-A,P100,M1,Cu,W-RUN-006500,LOT-0819,LOT-S6617,2025-08-19T01:28:44,2025-08-19T01:30:00,NexPlanar-XP,3M-Std,Cu-acidic,3.618,118.6,2.235,60,260,953.4,300,11.5376,12.2814,0.7438,6.447,22.986,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006501,test,H-FAB,CMP-01,RCP-B,P131,M1,Cu,W-RUN-006501,LOT-0819,LOT-S6617,2025-08-19T01:45:00,2025-08-19T01:46:36,NexPlanar-XP,3M-Std,Cu-acidic,3.19,113.3,1.591,61,261,966.9,300,7.3218,7.3688,0.047,0.642,18.517,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006502,test,H-FAB,CMP-01,RCP-B,P109,STI,STI_Oxide,W-RUN-006502,LOT-0819,LOT-S6617,2025-08-19T01:57:36,2025-08-19T01:58:50,NexPlanar-XP,3M-Std,Oxide-alkaline,10.306,60.7,0.25,62,262,1055.5,800,6.8862,3.0,3.8862,56.435,26.101,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006503,test,H-FAB,CMP-01,RCP-A,P103,M1,Cu,W-RUN-006503,LOT-0819,LOT-S6617,2025-08-19T02:05:50,2025-08-19T02:06:57,NexPlanar-XP,3M-Std,Cu-acidic,3.394,135.3,1.884,63,263,951.2,300,15.8382,16.3752,0.5369,3.39,21.559,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006504,test,H-FAB,CMP-01,RCP-B,P122,M1,Cu,W-RUN-006504,LOT-0819,LOT-S6617,2025-08-19T02:16:57,2025-08-19T02:18:11,NexPlanar-XP,3M-Std,Cu-acidic,3.679,129.1,2.128,64,264,942.4,300,12.1916,13.1001,0.9085,7.452,18.737,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006505,test,H-FAB,CMP-01,RCP-C,P120,M1,Cu,W-RUN-006505,LOT-0819,LOT-S6617,2025-08-19T02:27:11,2025-08-19T02:28:17,NexPlanar-XP,3M-Std,Cu-acidic,3.383,115.8,1.755,65,265,941.1,300,12.681,13.1001,0.4192,3.305,15.651,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006506,test,H-FAB,CMP-01,RCP-C,P104,M1,Cu,W-RUN-006506,LOT-0819,LOT-S6617,2025-08-19T02:37:17,2025-08-19T02:38:30,NexPlanar-XP,3M-Std,Cu-acidic,2.999,117.4,2.023,66,266,933.1,300,12.4844,12.2814,0.203,1.626,12.846,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006507,test,H-FAB,CMP-01,RCP-C,P124,M1,Cu,W-RUN-006507,LOT-0819,LOT-S6617,2025-08-19T02:44:30,2025-08-19T02:45:46,NexPlanar-XP,3M-Std,Cu-acidic,3.471,149.9,2.574,67,267,969.6,300,19.5738,20.0,0.4262,2.177,10.712,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006508,test,H-FAB,CMP-01,RCP-A,P117,M1,Cu,W-RUN-006508,LOT-0819,LOT-S6617,2025-08-19T02:54:46,2025-08-19T02:56:37,NexPlanar-XP,3M-Std,Cu-acidic,3.639,128.4,1.831,68,268,950.8,300,6.8874,7.3688,0.4814,6.989,9.968,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006509,test,H-FAB,CMP-01,RCP-A,P126,M1,Cu,W-RUN-006509,LOT-0819,LOT-S6617,2025-08-19T03:06:37,2025-08-19T03:07:54,NexPlanar-XP,3M-Std,Cu-acidic,3.175,115.9,2.104,69,269,936.4,300,16.2646,16.3752,0.1106,0.68,8.11,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006510,test,H-FAB,CMP-01,RCP-C,P136,M1,Cu,W-RUN-006510,LOT-0819,LOT-S6617,2025-08-19T03:15:54,2025-08-19T03:17:06,NexPlanar-XP,3M-Std,Cu-acidic,3.535,128.2,2.155,70,270,965.5,300,19.3907,20.0,0.6093,3.142,7.117,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006511,test,H-FAB,CMP-01,RCP-A,P108,M1,Cu,W-RUN-006511,LOT-0819,LOT-S6617,2025-08-19T03:26:06,2025-08-19T03:27:13,NexPlanar-XP,3M-Std,Cu-acidic,2.903,110.5,2.101,71,271,1001.1,300,12.6151,12.2814,0.3338,2.646,6.222,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006512,test,H-FAB,CMP-01,RCP-C,P142,M1,Cu,W-RUN-006512,LOT-0819,LOT-S6617,2025-08-19T03:37:13,2025-08-19T03:38:21,NexPlanar-XP,3M-Std,Cu-acidic,3.701,141.0,2.127,72,272,902.4,300,12.1266,13.1001,0.9735,8.028,6.583,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006513,test,H-FAB,CMP-01,RCP-A,P103,M1,Cu,W-RUN-006513,LOT-0819,LOT-S6617,2025-08-19T03:48:21,2025-08-19T03:49:39,NexPlanar-XP,3M-Std,Cu-acidic,3.257,116.4,1.946,73,273,931.8,300,9.6457,9.8251,0.1794,1.86,5.639,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006514,test,H-FAB,CMP-01,RCP-B,P112,M1,Cu,W-RUN-006514,LOT-0819,LOT-S6617,2025-08-19T03:56:39,2025-08-19T03:57:47,NexPlanar-XP,3M-Std,Cu-acidic,3.298,128.8,2.23,74,274,933.0,300,12.7888,13.1001,0.3113,2.434,4.998,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006515,test,H-FAB,CMP-01,RCP-A,P126,M1,Cu,W-RUN-006515,LOT-0819,LOT-S6617,2025-08-19T04:06:47,2025-08-19T04:08:20,NexPlanar-XP,3M-Std,Cu-acidic,3.314,132.5,2.239,75,275,929.6,300,7.1768,7.3688,0.192,2.676,4.533,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006516,test,H-FAB,CMP-01,RCP-B,P107,M1,Cu,W-RUN-006516,LOT-0819,LOT-S6617,2025-08-19T04:20:20,2025-08-19T04:21:29,NexPlanar-XP,3M-Std,Cu-acidic,3.377,119.5,1.621,76,276,947.9,300,11.8597,12.2814,0.4217,3.556,4.338,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006517,test,H-FAB,CMP-01,RCP-C,P136,M1,Cu,W-RUN-006517,LOT-0819,LOT-S6617,2025-08-19T04:29:29,2025-08-19T04:30:38,NexPlanar-XP,3M-Std,Cu-acidic,3.139,115.2,2.19,77,277,946.1,300,20.0,20.0,0.0,0.0,3.47,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006518,test,H-FAB,CMP-01,RCP-B,P108,STI,STI_Oxide,W-RUN-006518,LOT-0819,LOT-S6617,2025-08-19T04:39:38,2025-08-19T04:40:44,NexPlanar-XP,3M-Std,Oxide-alkaline,10.338,71.5,0.24,78,278,1058.7,800,5.191,3.0,2.191,42.207,11.218,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006519,test,H-FAB,CMP-01,RCP-C,P120,M1,Cu,W-RUN-006519,LOT-0819,LOT-S6617,2025-08-19T04:51:44,2025-08-19T04:52:54,NexPlanar-XP,3M-Std,Cu-acidic,3.37,134.5,1.985,79,279,951.6,300,19.7675,20.0,0.2325,1.176,9.209,0,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006520,test,H-FAB,CMP-01,RCP-C,P139,STI,STI_Oxide,W-RUN-006520,LOT-0819,LOT-S6617,2025-08-19T05:03:54,2025-08-19T05:05:00,NexPlanar-XP,3M-Std,Oxide-alkaline,10.382,74.1,0.17,80,280,1057.5,800,7.0078,3.0,4.0078,57.191,18.806,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006521,test,H-FAB,CMP-01,RCP-C,P105,STI,STI_Oxide,W-RUN-006521,LOT-0819,LOT-S6617,2025-08-19T05:12:00,2025-08-19T05:13:11,NexPlanar-XP,3M-Std,Oxide-alkaline,10.01,66.0,0.168,81,281,1042.5,800,6.2346,3.0,3.2346,51.882,25.421,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006522,test,H-FAB,CMP-01,RCP-C,P135,M1,Cu,W-RUN-006522,LOT-0819,LOT-S6617,2025-08-19T05:22:11,2025-08-19T05:23:39,NexPlanar-XP,3M-Std,Cu-acidic,3.319,105.9,2.007,82,282,894.5,300,7.1575,7.3688,0.2114,2.953,20.927,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006523,test,H-FAB,CMP-01,RCP-B,P113,M1,Cu,W-RUN-006523,LOT-0819,LOT-S6617,2025-08-19T05:31:39,2025-08-19T05:32:44,NexPlanar-XP,3M-Std,Cu-acidic,3.223,125.8,2.009,83,283,966.2,300,16.1004,16.3752,0.2748,1.707,17.083,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006524,test,H-FAB,CMP-01,RCP-A,P113,STI,STI_Oxide,W-RUN-006524,LOT-0819,LOT-S6617,2025-08-19T05:41:44,2025-08-19T05:42:54,NexPlanar-XP,3M-Std,Oxide-alkaline,9.94,72.2,0.221,84,284,1022.4,800,3.6508,3.0,0.6508,17.826,17.232,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006525,test,H-FAB,CMP-01,RCP-B,P121,STI,STI_Oxide,W-RUN-006525,LOT-0819,LOT-S6617,2025-08-19T05:52:54,2025-08-19T05:54:07,NexPlanar-XP,3M-Std,Oxide-alkaline,10.572,80.7,0.263,85,285,1076.7,800,5.5424,3.0,2.5424,45.872,22.96,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006526,test,H-FAB,CMP-01,RCP-A,P136,M1,Cu,W-RUN-006526,LOT-0819,LOT-S6617,2025-08-19T06:05:07,2025-08-19T06:06:26,NexPlanar-XP,3M-Std,Cu-acidic,3.196,104.1,2.17,86,286,917.4,300,9.6854,9.8251,0.1397,1.443,18.656,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006527,test,H-FAB,CMP-01,RCP-C,P138,STI,STI_Oxide,W-RUN-006527,LOT-0819,LOT-S6617,2025-08-19T06:17:26,2025-08-19T06:18:45,NexPlanar-XP,3M-Std,Oxide-alkaline,10.582,73.4,0.273,87,287,1065.2,800,4.4442,3.0,1.4442,32.496,21.424,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006528,test,H-FAB,CMP-01,RCP-B,P111,STI,STI_Oxide,W-RUN-006528,LOT-0819,LOT-S6617,2025-08-19T06:30:45,2025-08-19T06:32:02,NexPlanar-XP,3M-Std,Oxide-alkaline,10.42,57.0,0.284,88,288,1013.0,800,5.6562,3.0,2.6562,46.96,26.532,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006529,test,H-FAB,CMP-01,RCP-B,P149,STI,STI_Oxide,W-RUN-006529,LOT-0819,LOT-S6617,2025-08-19T06:40:02,2025-08-19T06:41:33,NexPlanar-XP,3M-Std,Oxide-alkaline,10.357,60.8,0.175,89,289,1043.8,800,3.1224,3.0,0.1224,3.919,22.009,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006530,test,H-FAB,CMP-01,RCP-B,P107,STI,STI_Oxide,W-RUN-006530,LOT-0819,LOT-S6617,2025-08-19T06:51:33,2025-08-19T06:52:47,NexPlanar-XP,3M-Std,Oxide-alkaline,10.49,70.1,0.271,90,290,1100.1,800,5.408,3.0,2.408,44.527,26.513,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006531,test,H-FAB,CMP-01,RCP-B,P120,M1,Cu,W-RUN-006531,LOT-0819,LOT-S6617,2025-08-19T07:06:47,2025-08-19T07:07:55,NexPlanar-XP,3M-Std,Cu-acidic,2.967,133.1,1.997,91,291,934.9,300,12.4428,12.2814,0.1614,1.297,21.47,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006532,test,H-FAB,CMP-01,RCP-B,P113,STI,STI_Oxide,W-RUN-006532,LOT-0819,LOT-S6617,2025-08-19T07:16:55,2025-08-19T07:18:21,NexPlanar-XP,3M-Std,Oxide-alkaline,10.163,79.8,0.219,92,292,1069.9,800,3.9191,3.0,0.9191,23.451,21.866,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006533,test,H-FAB,CMP-01,RCP-A,P149,STI,STI_Oxide,W-RUN-006533,LOT-0819,LOT-S6617,2025-08-19T07:30:21,2025-08-19T07:31:26,NexPlanar-XP,3M-Std,Oxide-alkaline,10.136,83.4,0.243,93,293,1012.8,800,4.8553,3.0,1.8553,38.212,25.135,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006534,test,H-FAB,CMP-01,RCP-C,P100,M1,Cu,W-RUN-006534,LOT-0819,LOT-S6617,2025-08-19T07:39:26,2025-08-19T07:40:32,NexPlanar-XP,3M-Std,Cu-acidic,3.356,93.9,2.181,94,294,956.6,300,15.7741,16.3752,0.6011,3.811,20.87,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006535,test,H-FAB,CMP-01,RCP-C,P104,M1,Cu,W-RUN-006535,LOT-0819,LOT-S6617,2025-08-19T07:53:32,2025-08-19T07:54:47,NexPlanar-XP,3M-Std,Cu-acidic,3.025,106.9,1.839,95,295,955.1,300,9.8718,9.8251,0.0467,0.473,16.791,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006536,test,H-FAB,CMP-01,RCP-A,P120,M1,Cu,W-RUN-006536,LOT-0819,LOT-S6617,2025-08-19T08:03:47,2025-08-19T08:04:57,NexPlanar-XP,3M-Std,Cu-acidic,3.424,115.8,2.083,96,296,929.4,300,15.6249,16.3752,0.7502,4.802,14.393,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006537,test,H-FAB,CMP-01,RCP-A,P131,M1,Cu,W-RUN-006537,LOT-0819,LOT-S6617,2025-08-19T08:13:57,2025-08-19T08:15:15,NexPlanar-XP,3M-Std,Cu-acidic,3.302,117.9,2.215,97,297,938.1,300,11.903,12.2814,0.3783,3.178,12.15,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006538,test,H-FAB,CMP-01,RCP-C,P118,STI,STI_Oxide,W-RUN-006538,LOT-0819,LOT-S6617,2025-08-19T08:28:15,2025-08-19T08:29:34,NexPlanar-XP,3M-Std,Oxide-alkaline,10.483,57.2,0.185,98,298,1059.0,800,5.743,3.0,2.743,47.762,19.272,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006539,test,H-FAB,CMP-01,RCP-A,P102,STI,STI_Oxide,W-RUN-006539,LOT-0819,LOT-S6617,2025-08-19T08:40:34,2025-08-19T08:41:53,NexPlanar-XP,3M-Std,Oxide-alkaline,10.083,74.9,0.273,99,299,1050.0,800,3.8114,3.0,0.8114,21.288,19.676,1,0,1.0576,3.258,2025-08-18T15:53:40
RUN-006540,test,H-FAB,CMP-02,RCP-A,P145,M1,Cu,W-RUN-006540,LOT-0819,LOT-S9409,2025-08-19T10:39:38,2025-08-19T10:40:49,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.259,117.8,1.842,40,240,972.5,300,16.2245,3.0,13.2245,81.509,50.663,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006541,test,H-FAB,CMP-02,RCP-A,P145,M1,Cu,W-RUN-006541,LOT-0819,LOT-S9409,2025-08-19T10:46:49,2025-08-19T10:47:54,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.344,126.9,1.977,41,241,1000.0,300,12.0313,3.0,9.0313,75.065,55.543,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006542,test,H-FAB,CMP-02,RCP-B,P142,STI,STI_Oxide,W-RUN-006542,LOT-0819,LOT-S9409,2025-08-19T10:59:54,2025-08-19T11:01:01,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.561,83.3,0.107,42,242,1053.7,800,7.4603,6.6399,0.8204,10.997,46.634,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006543,test,H-FAB,CMP-02,RCP-A,P119,M1,Cu,W-RUN-006543,LOT-0819,LOT-S9409,2025-08-19T11:11:01,2025-08-19T11:12:50,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.094,117.6,2.331,43,243,1029.6,300,7.4505,3.0,4.4505,59.734,49.254,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006544,test,H-FAB,CMP-02,RCP-A,P122,M1,Cu,W-RUN-006544,LOT-0819,LOT-S9409,2025-08-19T11:21:50,2025-08-19T11:23:10,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.617,129.3,2.117,44,244,947.0,300,9.2746,3.0,6.2746,67.654,52.934,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006545,test,H-FAB,CMP-02,RCP-C,P108,M1,Cu,W-RUN-006545,LOT-0819,LOT-S9409,2025-08-19T11:36:10,2025-08-19T11:37:18,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.35,114.1,2.132,45,245,1025.0,300,12.8088,3.0,9.8088,76.579,57.663,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006546,test,H-FAB,CMP-02,RCP-A,P140,M1,Cu,W-RUN-006546,LOT-0819,LOT-S9409,2025-08-19T11:49:18,2025-08-19T11:50:35,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.122,117.5,1.566,46,246,985.8,300,16.4846,3.0,13.4846,81.801,62.491,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006547,test,H-FAB,CMP-02,RCP-B,P117,M1,Cu,W-RUN-006547,LOT-0819,LOT-S9409,2025-08-19T11:58:35,2025-08-19T11:59:51,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.844,128.8,1.848,47,247,905.5,300,11.2273,3.0,8.2273,73.279,64.648,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006548,test,H-FAB,CMP-02,RCP-A,P100,STI,STI_Oxide,W-RUN-006548,LOT-0819,LOT-S9409,2025-08-19T12:08:51,2025-08-19T12:09:58,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.499,79.4,0.186,48,248,1058.2,800,9.1471,8.2999,0.8472,9.262,53.571,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006549,test,H-FAB,CMP-02,RCP-B,P110,STI,STI_Oxide,W-RUN-006549,LOT-0819,LOT-S9409,2025-08-19T12:17:58,2025-08-19T12:19:08,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.096,67.0,0.217,49,249,1044.5,800,5.1787,5.3119,0.1332,2.573,43.371,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006550,test,H-FAB,CMP-02,RCP-B,P142,M1,Cu,W-RUN-006550,LOT-0819,LOT-S9409,2025-08-19T12:27:08,2025-08-19T12:28:21,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.189,120.6,2.132,50,250,927.2,300,12.2436,3.0,9.2436,75.497,49.797,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006551,test,H-FAB,CMP-02,RCP-C,P144,STI,STI_Oxide,W-RUN-006551,LOT-0819,LOT-S9409,2025-08-19T12:38:21,2025-08-19T12:39:26,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.248,51.1,0.197,51,251,1060.9,800,6.7854,6.6399,0.1454,2.143,40.266,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006552,test,H-FAB,CMP-02,RCP-A,P134,STI,STI_Oxide,W-RUN-006552,LOT-0819,LOT-S9409,2025-08-19T12:49:26,2025-08-19T12:51:08,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,9.82,74.0,0.221,52,252,1066.5,800,3.0,3.0,0.0,0.0,32.213,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006553,test,H-FAB,CMP-02,RCP-C,P105,M1,Cu,W-RUN-006553,LOT-0819,LOT-S9409,2025-08-19T12:58:08,2025-08-19T12:59:19,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.51,115.8,1.879,53,253,956.4,300,19.5504,3.0,16.5504,84.655,42.701,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006554,test,H-FAB,CMP-02,RCP-C,P107,M1,Cu,W-RUN-006554,LOT-0819,LOT-S9409,2025-08-19T13:10:19,2025-08-19T13:11:43,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.377,113.7,2.176,54,254,945.9,300,9.5478,3.0,6.5478,68.579,47.877,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006555,test,H-FAB,CMP-02,RCP-C,P125,M1,Cu,W-RUN-006555,LOT-0819,LOT-S9409,2025-08-19T13:22:43,2025-08-19T13:23:56,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.239,123.6,2.094,55,255,954.6,300,12.9575,3.0,9.9575,76.847,53.671,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006556,test,H-FAB,CMP-02,RCP-A,P149,M1,Cu,W-RUN-006556,LOT-0819,LOT-S9409,2025-08-19T13:31:56,2025-08-19T13:33:35,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.577,109.6,1.952,56,256,933.4,300,6.9691,3.0,3.9691,56.953,54.327,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006557,test,H-FAB,CMP-02,RCP-A,P144,M1,Cu,W-RUN-006557,LOT-0819,LOT-S9409,2025-08-19T13:43:35,2025-08-19T13:44:42,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.56,128.1,1.861,57,257,958.0,300,11.6394,3.0,8.6394,74.226,58.307,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006558,test,H-FAB,CMP-02,RCP-A,P132,STI,STI_Oxide,W-RUN-006558,LOT-0819,LOT-S9409,2025-08-19T13:54:42,2025-08-19T13:55:58,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.348,76.8,0.245,58,258,1077.1,800,8.7269,8.2999,0.427,4.893,47.624,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006559,test,H-FAB,CMP-02,RCP-B,P114,M1,Cu,W-RUN-006559,LOT-0819,LOT-S9409,2025-08-19T14:05:58,2025-08-19T14:07:05,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.529,133.3,1.74,59,259,971.5,300,11.6804,3.0,8.6804,74.316,52.963,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006560,test,H-FAB,CMP-02,RCP-C,P144,STI,STI_Oxide,W-RUN-006560,LOT-0819,LOT-S9409,2025-08-19T14:16:05,2025-08-19T14:17:17,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.539,83.4,0.125,60,260,1017.6,800,3.319,3.0,0.319,9.611,44.292,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006561,test,H-FAB,CMP-02,RCP-C,P127,STI,STI_Oxide,W-RUN-006561,LOT-0819,LOT-S9409,2025-08-19T14:26:17,2025-08-19T14:27:34,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.365,65.9,0.241,61,261,1053.3,800,5.2578,4.9799,0.2779,5.285,36.491,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006562,test,H-FAB,CMP-02,RCP-B,P120,M1,Cu,W-RUN-006562,LOT-0819,LOT-S9409,2025-08-19T14:40:34,2025-08-19T14:41:45,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.448,116.9,1.682,62,262,938.3,300,11.7976,3.0,8.7976,74.571,44.107,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006563,test,H-FAB,CMP-02,RCP-C,P137,STI,STI_Oxide,W-RUN-006563,LOT-0819,LOT-S9409,2025-08-19T14:49:45,2025-08-19T14:51:00,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.058,77.5,0.154,63,263,1027.4,800,4.7748,4.9799,0.2051,4.296,36.145,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006564,test,H-FAB,CMP-02,RCP-C,P116,M1,Cu,W-RUN-006564,LOT-0819,LOT-S9409,2025-08-19T15:03:00,2025-08-19T15:04:15,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.24,118.2,2.004,64,264,929.3,300,9.6919,3.0,6.6919,69.046,42.725,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006565,test,H-FAB,CMP-02,RCP-C,P113,M1,Cu,W-RUN-006565,LOT-0819,LOT-S9409,2025-08-19T15:13:15,2025-08-19T15:14:23,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.336,122.1,1.97,65,265,906.3,300,11.9612,3.0,8.9612,74.919,49.164,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006566,test,H-FAB,CMP-02,RCP-C,P101,M1,Cu,W-RUN-006566,LOT-0819,LOT-S9409,2025-08-19T15:28:23,2025-08-19T15:29:30,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.565,131.5,1.826,66,266,938.3,300,11.6003,3.0,8.6003,74.139,54.159,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006567,test,H-FAB,CMP-02,RCP-C,P142,M1,Cu,W-RUN-006567,LOT-0819,LOT-S9409,2025-08-19T15:36:30,2025-08-19T15:37:43,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.221,136.3,1.954,67,267,979.8,300,16.1792,3.0,13.1792,81.458,59.619,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006568,test,H-FAB,CMP-02,RCP-B,P108,STI,STI_Oxide,W-RUN-006568,LOT-0819,LOT-S9409,2025-08-19T15:43:43,2025-08-19T15:45:02,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.483,77.6,0.274,68,268,1054.6,800,5.7943,5.3119,0.4824,8.325,49.36,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006569,test,H-FAB,CMP-02,RCP-A,P128,STI,STI_Oxide,W-RUN-006569,LOT-0819,LOT-S9409,2025-08-19T15:56:02,2025-08-19T15:57:10,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.443,63.0,0.231,69,269,1077.3,800,7.1564,6.6399,0.5165,7.218,40.931,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006570,test,H-FAB,CMP-02,RCP-C,P133,M1,Cu,W-RUN-006570,LOT-0819,LOT-S9409,2025-08-19T16:11:10,2025-08-19T16:12:55,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.362,125.9,1.993,70,270,968.7,300,7.1426,3.0,4.1426,57.999,44.345,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006571,test,H-FAB,CMP-02,RCP-A,P102,M1,Cu,W-RUN-006571,LOT-0819,LOT-S9409,2025-08-19T16:21:55,2025-08-19T16:23:06,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.175,127.5,1.642,71,271,945.0,300,12.1919,3.0,9.1919,75.393,50.555,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006572,test,H-FAB,CMP-02,RCP-B,P111,M1,Cu,W-RUN-006572,LOT-0819,LOT-S9409,2025-08-19T16:36:06,2025-08-19T16:37:38,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.013,123.1,2.224,72,272,930.2,300,7.4645,3.0,4.4645,59.81,52.406,1,0,1.0576,10.139,2025-08-19T04:47:20
RUN-006573,test,H-FAB,CMP-02,RCP-C,P109,M1,Cu,W-RUN-006573,LOT-0819,LOT-S9409,2025-08-19T16:48:38,2025-08-19T16:49:57,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.548,109.9,1.686,73,273,963.2,300,19.3408,3.0,16.3408,84.489,58.822,1,0,1.0576,10.139,2025-08-19T04:47:20
