run_id,brush_speed_rpm,contact_force_n,chem_type,chem_conc_pct,megasonic_w,megasonic_khz,di_temp_c,rinse_s,dry_type
RUN-005959,200,9,alkaline,1.052,0,0,22.602,30,SR
RUN-005960,220,5,alkaline,1.024,0,0,22.831,20,SR
RUN-005961,240,7,acidic,0.463,150,800,22.957,40,SR
RUN-005962,200,5,acidic,0.515,150,800,22.234,40,Marangoni
RUN-005963,220,7,alkaline,0.975,150,1000,22.694,30,SR
RUN-005964,200,7,acidic,0.578,0,0,22.917,20,Marangoni
RUN-005965,200,9,acidic,0.596,0,0,22.638,30,SR
RUN-005966,200,9,alkaline,1.01,150,1000,22.099,20,Marangoni
RUN-005967,200,7,alkaline,0.976,150,800,22.253,40,Marangoni
RUN-005968,220,7,alkaline,1.157,150,1000,22.422,40,SR
RUN-005969,220,5,acidic,0.503,250,1000,22.44,30,SR
RUN-005970,200,5,acidic,0.573,250,1000,22.326,40,SR
RUN-005971,240,5,acidic,0.412,0,0,22.75,30,Marangoni
RUN-005972,220,9,acidic,0.399,150,800,22.624,30,SR
RUN-005973,220,7,alkaline,0.984,0,0,22.417,30,Marangoni
RUN-005974,200,7,acidic,0.288,150,800,22.596,20,SR
RUN-005975,240,7,alkaline,0.804,0,0,22.969,40,SR
RUN-005976,240,7,alkaline,1.035,250,1000,22.663,40,Marangoni
RUN-005977,220,5,alkaline,0.955,150,800,22.532,30,SR
RUN-005978,200,7,alkaline,0.931,250,800,22.324,40,SR
RUN-005979,200,7,acidic,0.448,0,0,22.152,40,SR
RUN-005980,240,7,acidic,0.418,0,0,22.195,40,SR
RUN-005981,240,7,acidic,0.61,250,1000,21.758,30,Marangoni
RUN-005982,220,7,acidic,0.42,0,0,22.188,30,Marangoni
RUN-005983,200,7,acidic,0.578,250,1000,21.634,20,Marangoni
RUN-005984,240,9,acidic,0.506,0,0,22.228,20,SR
RUN-005985,240,7,acidic,0.524,150,1000,22.382,30,Marangoni
RUN-005986,240,7,acidic,0.476,250,1000,21.819,20,Marangoni
RUN-005987,240,5,alkaline,0.91,250,1000,22.334,30,SR
RUN-005988,200,9,alkaline,0.968,250,800,22.276,20,SR
RUN-005989,240,5,acidic,0.448,150,1000,22.536,30,Marangoni
RUN-005990,200,9,alkaline,1.079,250,1000,22.013,30,Marangoni
RUN-005991,220,7,acidic,0.614,250,800,22.172,40,SR
RUN-005992,220,7,acidic,0.481,150,1000,22.265,30,SR
RUN-005993,220,9,acidic,0.402,250,1000,22.056,20,SR
RUN-005994,200,5,alkaline,0.763,0,0,21.894,20,SR
RUN-005995,220,7,acidic,0.466,0,0,21.929,20,SR
RUN-005996,200,5,acidic,0.612,250,1000,21.649,30,Marangoni
RUN-005997,200,5,acidic,0.679,250,800,21.779,40,Marangoni
RUN-005998,220,9,alkaline,1.088,150,1000,22.034,30,Marangoni
RUN-005999,220,7,acidic,0.657,0,0,21.696,30,Marangoni
RUN-006000,200,7,alkaline,1.035,150,800,22.138,30,Marangoni
RUN-006001,240,9,acidic,0.625,250,1000,22.371,30,SR
RUN-006002,200,5,alkaline,0.854,150,1000,21.497,20,Marangoni
RUN-006003,200,7,acidic,0.522,250,800,22.402,30,SR
RUN-006004,200,5,acidic,0.577,0,0,21.793,40,SR
RUN-006005,240,7,acidic,0.614,0,0,22.366,40,SR
RUN-006006,200,9,acidic,0.548,150,1000,22.274,30,SR
RUN-006007,200,9,alkaline,1.063,0,0,21.914,40,Marangoni
RUN-006008,200,9,alkaline,1.089,250,800,21.994,40,SR
RUN-006009,240,9,acidic,0.555,250,800,22.368,40,SR
RUN-006010,220,7,acidic,0.388,250,800,21.829,40,Marangoni
RUN-006011,220,7,alkaline,0.964,150,1000,22.203,30,Marangoni
RUN-006012,220,5,alkaline,1.2,250,1000,22.169,20,SR
RUN-006013,240,7,alkaline,1.037,150,800,22.146,30,SR
RUN-006014,200,9,acidic,0.545,250,1000,22.017,40,SR
RUN-006015,220,5,acidic,0.52,150,800,21.558,20,SR
RUN-006016,240,5,alkaline,0.896,150,800,21.983,20,Marangoni
RUN-006017,200,9,acidic,0.293,0,0,22.491,40,Marangoni
RUN-006018,220,5,acidic,0.59,250,1000,22.316,40,SR
RUN-006019,220,7,alkaline,0.933,150,1000,22.245,20,Marangoni
RUN-006020,220,9,alkaline,0.957,250,800,21.404,40,Marangoni
RUN-006021,220,5,alkaline,1.077,0,0,22.635,40,SR
RUN-006022,240,5,alkaline,1.139,150,1000,22.566,20,Marangoni
RUN-006023,200,9,acidic,0.539,250,800,22.624,30,SR
RUN-006024,200,9,alkaline,0.941,250,1000,21.642,20,SR
RUN-006025,220,5,alkaline,0.934,250,1000,22.62,40,Marangoni
RUN-006026,220,7,acidic,0.363,250,800,22.225,20,SR
RUN-006027,220,5,acidic,0.32,250,800,22.084,30,Marangoni
RUN-006028,240,9,acidic,0.675,0,0,22.132,20,Marangoni
RUN-006029,240,5,acidic,0.498,0,0,22.282,30,SR
RUN-006030,240,9,acidic,0.515,250,1000,22.656,30,Marangoni
RUN-006031,200,7,alkaline,1.056,0,0,22.101,30,Marangoni
RUN-006032,240,9,alkaline,0.937,0,0,21.712,30,SR
RUN-006033,200,9,acidic,0.402,150,1000,22.757,20,SR
RUN-006034,200,7,acidic,0.617,250,800,22.027,20,SR
RUN-006035,220,7,alkaline,0.955,150,800,21.918,40,SR
RUN-006036,200,7,acidic,0.54,150,800,22.538,20,SR
RUN-006037,200,9,alkaline,1.07,250,1000,22.42,30,Marangoni
RUN-006038,200,7,acidic,0.669,0,0,22.487,40,SR
RUN-006039,200,5,alkaline,1.03,150,800,22.161,30,Marangoni
RUN-006040,240,7,acidic,0.696,150,800,22.316,30,Marangoni
RUN-006041,240,9,alkaline,0.894,250,800,22.646,40,Marangoni
RUN-006042,240,9,alkaline,1.114,0,0,21.711,30,SR
RUN-006043,200,9,alkaline,1.113,150,1000,22.059,30,SR
RUN-006044,240,5,acidic,0.421,250,800,22.071,30,SR
RUN-006045,220,5,alkaline,0.982,250,800,22.463,30,Marangoni
RUN-006046,220,7,alkaline,0.816,250,800,21.921,20,SR
RUN-006047,220,5,acidic,0.345,250,800,22.432,30,SR
RUN-006048,200,5,alkaline,0.905,150,1000,22.433,20,SR
RUN-006049,220,9,alkaline,0.962,250,1000,21.781,20,SR
RUN-006050,240,5,acidic,0.563,0,0,22.315,20,SR
RUN-006051,200,5,alkaline,0.929,250,800,21.914,40,SR
RUN-006052,240,7,acidic,0.377,250,1000,22.246,30,Marangoni
RUN-006053,200,9,acidic,0.482,250,1000,21.927,20,Marangoni
RUN-006054,220,5,alkaline,1.043,150,800,21.995,30,Marangoni
RUN-006055,240,5,acidic,0.488,150,800,22.101,20,Marangoni
RUN-006056,220,9,acidic,0.746,250,800,21.943,20,SR
RUN-006057,220,9,alkaline,1.011,250,800,21.974,30,Marangoni
RUN-006058,200,5,acidic,0.41,150,1000,22.466,20,Marangoni
RUN-006059,240,7,acidic,0.498,0,0,21.877,20,Marangoni
RUN-006060,240,7,acidic,0.596,0,0,22.27,30,Marangoni
RUN-006061,240,5,acidic,0.386,0,0,21.417,20,SR
RUN-006062,220,9,acidic,0.389,0,0,21.42,40,SR
RUN-006063,240,7,alkaline,1.107,0,0,21.786,20,SR
RUN-006064,200,7,alkaline,1.13,0,0,22.203,30,Marangoni
RUN-006065,220,9,alkaline,1.044,0,0,21.776,30,SR
RUN-006066,220,7,acidic,0.477,0,0,21.849,40,Marangoni
RUN-006067,240,9,acidic,0.494,0,0,21.883,30,Marangoni
RUN-006068,240,7,alkaline,1.093,150,800,21.643,40,SR
RUN-006069,220,7,acidic,0.53,150,800,21.556,40,Marangoni
RUN-006070,240,9,acidic,0.629,250,800,21.585,20,SR
RUN-006071,240,9,alkaline,1.088,250,800,21.613,40,Marangoni
RUN-006072,200,5,acidic,0.549,150,800,21.531,40,Marangoni
RUN-006073,220,5,acidic,0.506,250,800,21.663,30,Marangoni
RUN-006074,240,7,alkaline,1.186,0,0,21.883,40,SR
RUN-006075,240,5,acidic,0.508,0,0,21.413,30,Marangoni
RUN-006076,240,5,acidic,0.591,250,1000,21.588,20,Marangoni
RUN-006077,240,7,acidic,0.69,250,1000,21.873,30,Marangoni
RUN-006078,240,7,acidic,0.387,250,1000,21.453,40,SR
RUN-006079,200,7,alkaline,0.965,150,800,21.533,20,Marangoni
RUN-006080,200,7,acidic,0.613,250,1000,21.505,30,SR
RUN-006081,200,7,acidic,0.517,250,1000,21.614,30,Marangoni
RUN-006082,220,5,alkaline,0.948,250,1000,21.428,20,Marangoni
RUN-006083,220,7,alkaline,1.029,0,0,21.301,20,SR
RUN-006084,240,5,acidic,0.319,250,1000,21.793,40,SR
RUN-006085,240,9,alkaline,1.018,0,0,21.597,40,SR
RUN-006086,240,9,acidic,0.662,150,800,21.657,20,Marangoni
RUN-006087,200,7,acidic,0.534,250,1000,21.372,20,SR
RUN-006088,220,9,acidic,0.546,150,800,21.678,30,Marangoni
RUN-006089,240,9,acidic,0.345,0,0,21.431,40,Marangoni
RUN-006090,220,9,alkaline,0.803,0,0,21.379,40,SR
RUN-006091,220,9,acidic,0.426,250,800,21.544,40,Marangoni
RUN-006092,220,9,alkaline,0.92,0,0,21.932,40,SR
RUN-006093,240,5,acidic,0.576,0,0,21.754,30,Marangoni
RUN-006094,240,7,acidic,0.419,250,1000,21.343,20,SR
RUN-006095,240,5,alkaline,0.936,150,800,21.366,40,Marangoni
RUN-006096,200,7,acidic,0.481,0,0,21.657,20,Marangoni
RUN-006097,200,9,acidic,0.388,250,800,21.565,30,Marangoni
RUN-006098,200,9,acidic,0.555,0,0,22.002,20,Marangoni
RUN-006099,200,5,alkaline,1.057,150,1000,21.586,20,Marangoni
RUN-006100,240,9,acidic,0.57,250,800,21.63,30,SR
RUN-006101,200,9,alkaline,1.123,150,800,21.946,20,SR
RUN-006102,200,7,acidic,0.395,150,800,21.669,20,SR
RUN-006103,220,7,acidic,0.423,250,800,21.81,40,SR
RUN-006104,200,5,acidic,0.226,150,800,21.731,20,SR
RUN-006105,220,7,alkaline,1.117,250,800,21.794,40,Marangoni
RUN-006106,240,9,alkaline,0.933,0,0,21.75,40,Marangoni
RUN-006107,240,9,acidic,0.414,0,0,22.105,30,Marangoni
RUN-006108,220,5,alkaline,1.156,250,800,22.149,20,Marangoni
RUN-006109,220,9,acidic,0.5,150,1000,21.667,20,SR
RUN-006110,220,5,acidic,0.492,150,800,21.849,40,Marangoni
RUN-006111,200,5,alkaline,0.845,150,800,22.05,40,SR
RUN-006112,200,7,alkaline,0.772,150,1000,22.22,20,SR
RUN-006113,220,9,acidic,0.533,0,0,22.374,40,SR
RUN-006114,220,7,acidic,0.448,150,1000,22.178,20,Marangoni
RUN-006115,200,7,alkaline,1.113,250,800,21.798,40,SR
RUN-006116,220,9,alkaline,0.975,250,800,21.836,20,Marangoni
RUN-006117,220,7,alkaline,0.968,250,800,22.542,40,Marangoni
RUN-006118,220,9,acidic,0.535,250,800,22.165,30,SR
RUN-006119,240,7,acidic,0.716,150,1000,21.849,30,SR
RUN-006120,200,7,alkaline,1.128,150,1000,21.987,30,Marangoni
RUN-006121,200,5,alkaline,0.937,250,800,22.021,40,Marangoni
RUN-006122,200,7,acidic,0.457,250,800,21.85,30,Marangoni
RUN-006123,240,9,acidic,0.434,150,1000,21.651,40,SR
RUN-006124,220,9,alkaline,1.017,0,0,22.044,30,Marangoni
RUN-006125,200,7,acidic,0.486,150,1000,21.474,20,Marangoni
RUN-006126,220,5,acidic,0.457,150,1000,22.249,40,SR
RUN-006127,220,9,alkaline,0.966,150,1000,22.285,20,SR
RUN-006128,220,7,alkaline,1.05,0,0,21.628,40,Marangoni
RUN-006129,200,7,acidic,0.466,150,800,22.318,40,SR
RUN-006130,220,5,acidic,0.399,150,1000,21.764,30,Marangoni
RUN-006131,220,5,acidic,0.378,150,800,21.741,30,Marangoni
RUN-006132,220,5,acidic,0.39,250,1000,21.879,40,SR
RUN-006133,220,7,acidic,0.499,150,1000,21.803,30,SR
RUN-006134,200,9,acidic,0.637,0,0,21.428,20,Marangoni
RUN-006135,240,5,acidic,0.553,250,800,21.246,20,Marangoni
RUN-006136,220,9,acidic,0.606,250,1000,21.89,30,Marangoni
RUN-006137,240,5,acidic,0.381,0,0,21.949,40,Marangoni
RUN-006138,220,9,alkaline,1.069,0,0,21.669,30,SR
RUN-006139,200,5,acidic,0.594,250,800,21.898,30,SR
RUN-006140,240,9,alkaline,1.023,0,0,21.898,40,Marangoni
RUN-006141,240,5,acidic,0.76,0,0,21.603,40,SR
RUN-006142,200,9,alkaline,0.799,150,1000,21.85,30,Marangoni
RUN-006143,240,7,acidic,0.268,0,0,21.849,30,Marangoni
RUN-006144,220,9,acidic,0.677,0,0,21.441,40,SR
RUN-006145,240,9,acidic,0.572,150,1000,21.442,20,Marangoni
RUN-006146,240,7,alkaline,1.167,150,1000,21.539,40,Marangoni
RUN-006147,200,9,acidic,0.492,150,1000,21.362,30,SR
RUN-006148,220,5,acidic,0.577,250,1000,22.078,40,SR
RUN-006149,220,5,acidic,0.397,250,800,21.799,20,SR
RUN-006150,240,7,acidic,0.528,150,1000,21.876,30,SR
RUN-006151,240,7,acidic,0.613,150,800,21.637,40,Marangoni
RUN-006152,240,5,acidic,0.366,250,800,21.358,30,Marangoni
RUN-006153,200,5,alkaline,1.096,150,1000,21.955,40,SR
RUN-006154,240,5,acidic,0.311,0,0,21.308,30,Marangoni
RUN-006155,200,9,alkaline,1.095,150,800,21.6,40,SR
RUN-006156,220,9,acidic,0.544,150,800,21.828,40,Marangoni
RUN-006157,220,7,alkaline,1.162,150,800,21.171,40,SR
RUN-006158,240,7,alkaline,0.943,250,1000,21.616,40,Marangoni
RUN-006159,200,5,acidic,0.384,0,0,21.676,40,Marangoni
RUN-006160,200,7,acidic,0.523,250,800,21.723,20,SR
RUN-006161,220,5,acidic,0.483,0,0,22.002,20,SR
RUN-006162,240,5,alkaline,0.961,250,1000,21.586,40,SR
RUN-006163,240,5,acidic,0.438,250,800,21.8,30,Marangoni
RUN-006164,240,5,acidic,0.423,250,1000,21.455,20,SR
RUN-006165,240,7,alkaline,1.265,150,800,21.89,20,Marangoni
RUN-006166,220,9,alkaline,1.026,0,0,21.892,20,SR
RUN-006167,200,7,alkaline,0.961,250,800,21.575,20,SR
RUN-006168,240,9,alkaline,0.966,250,1000,21.529,40,Marangoni
RUN-006169,200,9,alkaline,1.016,150,800,22.074,40,SR
RUN-006170,240,5,acidic,0.586,250,800,21.489,30,SR
RUN-006171,240,7,alkaline,1.077,0,0,22.023,40,SR
RUN-006172,220,9,acidic,0.504,250,1000,22.194,20,Marangoni
RUN-006173,240,7,acidic,0.328,0,0,21.652,40,SR
RUN-006174,220,9,acidic,0.524,150,1000,21.86,20,SR
RUN-006175,240,7,acidic,0.575,250,800,21.579,40,Marangoni
RUN-006176,220,9,acidic,0.555,0,0,21.989,30,SR
RUN-006177,220,9,acidic,0.507,150,800,21.738,40,SR
RUN-006178,200,5,acidic,0.383,0,0,21.287,40,Marangoni
RUN-006179,240,9,alkaline,1.024,250,1000,21.881,40,Marangoni
RUN-006180,220,9,acidic,0.553,150,800,22.361,40,SR
RUN-006181,200,7,alkaline,0.975,0,0,22.132,30,Marangoni
RUN-006182,200,7,alkaline,1.112,250,1000,22.096,40,Marangoni
RUN-006183,200,7,acidic,0.546,0,0,22.421,20,Marangoni
RUN-006184,220,5,acidic,0.405,0,0,22.649,30,SR
RUN-006185,200,9,acidic,0.525,250,800,22.388,20,SR
RUN-006186,200,9,alkaline,0.885,150,1000,22.091,30,Marangoni
RUN-006187,200,9,acidic,0.463,0,0,22.396,20,Marangoni
RUN-006188,200,9,acidic,0.303,250,1000,22.263,40,Marangoni
RUN-006189,220,9,alkaline,1.3,150,800,21.98,30,Marangoni
RUN-006190,240,5,acidic,0.507,150,800,22.775,30,Marangoni
RUN-006191,220,5,acidic,0.503,0,0,22.208,20,Marangoni
RUN-006192,200,5,alkaline,0.999,250,800,22.763,20,SR
RUN-006193,220,5,acidic,0.373,150,1000,21.788,30,Marangoni
RUN-006194,200,5,acidic,0.583,150,800,21.75,40,Marangoni
RUN-006195,200,7,alkaline,1.017,0,0,21.844,30,Marangoni
RUN-006196,240,9,alkaline,0.924,0,0,22.817,20,SR
RUN-006197,240,7,acidic,0.417,0,0,22.708,40,SR
RUN-006198,240,5,alkaline,0.966,0,0,22.592,30,Marangoni
RUN-006199,200,9,acidic,0.544,250,1000,22.309,30,SR
RUN-006200,220,5,alkaline,1.119,150,800,22.329,20,Marangoni
RUN-006201,220,9,alkaline,0.991,0,0,22.031,30,SR
RUN-006202,200,9,alkaline,0.962,150,800,22.467,20,Marangoni
RUN-006203,240,5,acidic,0.452,150,800,22.658,30,SR
RUN-006204,240,5,alkaline,1.149,0,0,22.131,40,SR
RUN-006205,240,5,acidic,0.486,150,1000,22.333,40,SR
RUN-006206,240,5,alkaline,0.814,150,800,22.122,20,Marangoni
RUN-006207,200,5,alkaline,0.844,0,0,22.304,20,Marangoni
RUN-006208,240,7,acidic,0.417,0,0,22.088,40,Marangoni
RUN-006209,200,9,acidic,0.417,250,1000,22.562,20,SR
RUN-006210,200,7,alkaline,0.966,150,800,22.079,20,SR
RUN-006211,240,5,acidic,0.536,250,800,21.864,40,Marangoni
RUN-006212,220,5,alkaline,0.953,0,0,22.447,40,SR
RUN-006213,200,9,acidic,0.422,250,1000,22.745,30,Marangoni
RUN-006214,240,7,alkaline,0.917,150,800,22.169,40,Marangoni
RUN-006215,240,9,acidic,0.527,0,0,22.676,20,Marangoni
RUN-006216,200,9,acidic,0.395,250,1000,22.294,30,SR
RUN-006217,240,9,acidic,0.329,150,1000,22.409,20,SR
RUN-006218,220,9,acidic,0.296,150,800,21.871,30,Marangoni
RUN-006219,200,9,alkaline,1.035,0,0,22.248,30,SR
RUN-006220,240,5,acidic,0.389,150,1000,22.061,20,Marangoni
RUN-006221,220,7,acidic,0.46,0,0,22.3,40,SR
RUN-006222,220,5,acidic,0.618,250,1000,23.006,40,SR
RUN-006223,200,9,alkaline,0.842,150,800,22.799,40,Marangoni
RUN-006224,220,7,alkaline,1.141,0,0,22.552,40,SR
RUN-006225,200,7,acidic,0.446,150,800,21.963,30,Marangoni
RUN-006226,240,5,alkaline,0.976,250,800,22.858,30,SR
RUN-006227,240,5,acidic,0.624,0,0,22.196,40,SR
RUN-006228,200,9,acidic,0.466,150,800,22.66,30,Marangoni
RUN-006229,240,9,acidic,0.456,150,1000,22.149,30,Marangoni
RUN-006230,220,7,acidic,0.588,0,0,21.942,20,SR
RUN-006231,240,7,alkaline,1.007,150,800,22.124,40,Marangoni
RUN-006232,240,9,acidic,0.409,0,0,22.232,30,SR
RUN-006233,220,5,acidic,0.452,0,0,22.569,30,SR
RUN-006234,240,7,alkaline,1.139,0,0,22.208,20,SR
RUN-006235,240,7,acidic,0.276,250,1000,22.092,40,SR
RUN-006236,220,5,alkaline,1.067,150,1000,21.95,30,Marangoni
RUN-006237,220,9,alkaline,1.056,150,800,21.989,40,Marangoni
RUN-006238,200,7,alkaline,1.068,250,800,22.42,30,SR
RUN-006239,220,7,acidic,0.482,250,1000,21.596,20,Marangoni
RUN-006240,240,5,acidic,0.433,0,0,21.836,20,SR
RUN-006241,220,5,acidic,0.411,150,800,22.2,40,Marangoni
RUN-006242,220,7,alkaline,0.969,250,800,21.942,20,SR
RUN-006243,220,7,alkaline,1.137,250,800,22.28,20,SR
RUN-006244,240,9,alkaline,1.021,250,1000,22.398,20,SR
RUN-006245,220,7,acidic,0.466,250,1000,22.113,30,SR
RUN-006246,200,5,alkaline,0.859,250,800,22.279,30,SR
RUN-006247,240,5,acidic,0.592,150,1000,21.854,20,Marangoni
RUN-006248,220,5,acidic,0.346,150,1000,21.483,20,SR
RUN-006249,200,7,alkaline,0.924,250,800,22.363,40,SR
RUN-006250,200,7,alkaline,0.959,250,800,21.88,20,Marangoni
RUN-006251,200,5,alkaline,1.072,0,0,22.119,30,Marangoni
RUN-006252,200,5,acidic,0.463,150,1000,22.117,30,Marangoni
RUN-006253,240,9,alkaline,1.034,250,800,22.482,40,SR
RUN-006254,240,9,acidic,0.45,250,1000,22.518,40,Marangoni
RUN-006255,240,9,alkaline,0.935,250,1000,21.709,40,Marangoni
RUN-006256,200,7,acidic,0.424,0,0,22.548,20,Marangoni
RUN-006257,220,9,acidic,0.486,0,0,21.878,30,Marangoni
RUN-006258,240,5,acidic,0.457,0,0,22.654,40,Marangoni
RUN-006259,240,5,acidic,0.6,250,1000,22.148,40,Marangoni
RUN-006260,240,7,acidic,0.51,250,1000,22.046,40,SR
RUN-006261,240,7,alkaline,0.812,0,0,22.052,20,SR
RUN-006262,240,5,alkaline,1.027,150,800,22.755,40,Marangoni
RUN-006263,200,5,alkaline,1.182,150,1000,22.3,40,SR
RUN-006264,240,9,acidic,0.479,150,1000,22.747,20,SR
RUN-006265,240,7,acidic,0.362,250,1000,22.208,20,SR
RUN-006266,240,7,acidic,0.514,0,0,21.925,30,SR
RUN-006267,240,5,alkaline,0.999,150,800,22.068,40,SR
RUN-006268,220,7,acidic,0.477,250,1000,22.716,30,Marangoni
RUN-006269,200,5,acidic,0.575,0,0,22.495,20,Marangoni
RUN-006270,240,7,alkaline,1.0,150,1000,22.674,40,SR
RUN-006271,200,7,alkaline,1.1,0,0,22.797,40,SR
RUN-006272,240,7,alkaline,0.933,250,800,22.189,30,SR
RUN-006273,240,9,alkaline,0.911,250,1000,22.774,30,Marangoni
RUN-006274,220,7,acidic,0.611,150,800,21.923,20,Marangoni
RUN-006275,200,5,alkaline,0.999,150,800,21.83,40,Marangoni
RUN-006276,200,5,acidic,0.592,0,0,22.392,30,SR
RUN-006277,240,9,alkaline,0.888,250,800,22.454,40,Marangoni
RUN-006278,220,5,acidic,0.56,150,800,22.497,40,SR
RUN-006279,220,9,alkaline,0.984,0,0,22.352,40,Marangoni
RUN-006280,240,5,acidic,0.548,0,0,22.506,30,Marangoni
RUN-006281,200,7,alkaline,0.993,250,1000,22.402,40,Marangoni
RUN-006282,220,7,acidic,0.627,0,0,22.08,20,SR
RUN-006283,200,9,acidic,0.522,150,800,23.223,40,SR
RUN-006284,240,9,acidic,0.384,0,0,22.272,30,Marangoni
RUN-006285,220,7,alkaline,1.023,150,1000,21.83,20,Marangoni
RUN-006286,220,7,acidic,0.574,0,0,22.444,20,Marangoni
RUN-006287,240,7,acidic,0.496,150,1000,22.378,30,Marangoni
RUN-006288,220,5,acidic,0.38,150,1000,21.913,30,Marangoni
RUN-006289,240,5,acidic,0.483,150,1000,22.157,20,Marangoni
RUN-006290,220,5,acidic,0.535,0,0,22.554,40,SR
RUN-006291,220,9,acidic,0.515,250,800,21.917,40,Marangoni
RUN-006292,240,5,acidic,0.447,250,800,22.099,30,Marangoni
RUN-006293,200,9,acidic,0.628,250,1000,22.028,40,Marangoni
RUN-006294,220,7,acidic,0.546,0,0,22.096,20,SR
RUN-006295,220,7,alkaline,0.962,250,1000,22.403,40,Marangoni
RUN-006296,220,5,acidic,0.512,0,0,21.768,40,SR
RUN-006297,200,5,alkaline,1.019,250,1000,22.048,30,Marangoni
RUN-006298,200,9,acidic,0.419,150,1000,22.652,30,Marangoni
RUN-006299,240,5,acidic,0.474,0,0,22.204,20,Marangoni
RUN-006300,220,5,acidic,0.631,0,0,21.631,20,SR
RUN-006301,240,7,acidic,0.405,150,800,21.616,40,Marangoni
RUN-006302,240,7,acidic,0.399,0,0,22.722,40,SR
RUN-006303,200,7,acidic,0.649,250,800,21.617,20,SR
RUN-006304,220,7,acidic,0.427,0,0,21.791,20,SR
RUN-006305,220,5,alkaline,1.046,150,800,22.094,20,SR
RUN-006306,200,5,acidic,0.606,150,800,21.978,30,SR
RUN-006307,200,7,alkaline,0.889,0,0,22.118,40,SR
RUN-006308,240,9,acidic,0.59,250,800,21.951,20,Marangoni
RUN-006309,200,5,acidic,0.44,150,800,21.624,40,SR
RUN-006310,240,5,alkaline,1.063,250,800,21.972,20,Marangoni
RUN-006311,200,7,acidic,0.434,150,800,21.031,40,Marangoni
RUN-006312,220,9,acidic,0.421,0,0,21.847,30,SR
RUN-006313,220,7,acidic,0.574,150,1000,21.887,20,SR
RUN-006314,200,9,alkaline,0.889,250,1000,21.383,40,Marangoni
RUN-006315,240,5,acidic,0.478,150,1000,22.223,40,Marangoni
RUN-006316,220,7,acidic,0.586,0,0,22.203,20,Marangoni
RUN-006317,220,9,alkaline,1.061,250,800,21.714,40,Marangoni
RUN-006318,220,9,acidic,0.559,0,0,21.403,30,SR
RUN-006319,220,9,acidic,0.396,150,800,21.461,30,Marangoni
RUN-006320,240,9,acidic,0.509,0,0,21.7,40,Marangoni
RUN-006321,220,5,acidic,0.55,150,1000,21.522,40,SR
RUN-006322,220,9,acidic,0.49,0,0,21.798,20,SR
RUN-006323,240,7,acidic,0.34,150,1000,21.738,40,SR
RUN-006324,220,9,alkaline,0.895,0,0,21.903,20,Marangoni
RUN-006325,240,7,alkaline,0.83,250,800,21.529,30,SR
RUN-006326,200,9,acidic,0.574,150,800,21.57,30,Marangoni
RUN-006327,220,9,alkaline,1.114,250,1000,21.147,40,Marangoni
RUN-006328,200,7,acidic,0.294,150,800,21.658,40,Marangoni
RUN-006329,220,7,acidic,0.536,0,0,21.621,30,Marangoni
RUN-006330,240,5,acidic,0.364,150,1000,21.112,20,SR
RUN-006331,220,9,acidic,0.503,150,1000,21.526,20,SR
RUN-006332,220,7,acidic,0.52,250,1000,21.956,30,Marangoni
RUN-006333,240,7,acidic,0.532,0,0,21.983,30,Marangoni
RUN-006334,200,5,alkaline,1.03,150,800,21.229,40,SR
RUN-006335,240,5,acidic,0.521,150,800,21.444,30,SR
RUN-006336,240,9,acidic,0.392,250,800,21.29,20,SR
RUN-006337,220,5,acidic,0.436,150,800,21.253,20,Marangoni
RUN-006338,240,5,alkaline,1.098,150,800,21.342,20,Marangoni
RUN-006339,200,7,acidic,0.304,0,0,21.746,30,SR
RUN-006340,220,9,acidic,0.529,250,800,21.389,20,Marangoni
RUN-006341,220,5,alkaline,1.047,0,0,21.43,40,Marangoni
RUN-006342,200,9,acidic,0.489,150,800,21.266,20,SR
RUN-006343,220,9,acidic,0.543,250,1000,21.2,40,SR
RUN-006344,220,5,acidic,0.475,250,1000,21.555,30,Marangoni
RUN-006345,220,9,alkaline,1.16,250,1000,21.458,30,SR
RUN-006346,240,9,alkaline,0.914,0,0,21.619,40,Marangoni
RUN-006347,220,9,alkaline,1.102,250,1000,21.726,40,SR
RUN-006348,220,7,alkaline,0.937,250,800,21.708,30,SR
RUN-006349,220,5,alkaline,0.905,250,1000,21.499,30,Marangoni
RUN-006350,200,7,acidic,0.559,0,0,21.691,20,Marangoni
RUN-006351,240,7,acidic,0.389,150,800,21.323,20,Marangoni
RUN-006352,220,9,acidic,0.628,0,0,22.026,40,SR
RUN-006353,220,7,alkaline,1.048,0,0,22.143,30,SR
RUN-006354,240,7,acidic,0.692,0,0,21.781,30,SR
RUN-006355,220,7,alkaline,1.188,250,800,21.696,30,SR
RUN-006356,200,9,alkaline,0.999,250,1000,22.063,20,Marangoni
RUN-006357,200,5,acidic,0.529,250,1000,21.589,40,SR
RUN-006358,240,5,alkaline,1.017,250,1000,21.165,40,SR
RUN-006359,220,7,acidic,0.469,0,0,22.048,20,Marangoni
RUN-006360,220,9,acidic,0.589,250,800,22.065,20,SR
RUN-006361,220,9,alkaline,0.991,250,1000,22.804,40,SR
RUN-006362,240,9,acidic,0.445,0,0,21.756,40,SR
RUN-006363,220,9,alkaline,0.899,0,0,22.674,40,Marangoni
RUN-006364,200,9,acidic,0.469,0,0,22.296,20,Marangoni
RUN-006365,200,5,acidic,0.489,250,800,21.969,40,Marangoni
