run_id,cond_force_n,cond_rpm,cond_sweep_mms,cond_time_s
RUN-002790,50,80,20,30
RUN-002791,30,80,20,60
RUN-002792,50,80,20,45
RUN-002793,50,80,20,45
RUN-002794,50,80,10,60
RUN-002795,30,80,15,45
RUN-002796,30,60,10,60
RUN-002797,50,60,15,45
RUN-002798,40,60,20,30
RUN-002799,50,60,20,30
RUN-002800,40,60,15,45
RUN-002801,30,60,20,45
RUN-002802,40,60,20,45
RUN-002803,50,80,20,60
RUN-002804,30,60,20,60
RUN-002805,50,80,15,45
RUN-002806,30,60,15,60
RUN-002807,50,60,20,45
RUN-002808,40,80,15,30
RUN-002809,40,80,10,60
RUN-002810,50,60,20,60
RUN-002811,30,80,15,30
RUN-002812,50,80,10,45
RUN-002813,30,80,15,30
RUN-002814,30,60,20,30
RUN-002815,50,80,20,30
RUN-002816,50,80,15,60
RUN-002817,50,80,10,30
RUN-002818,40,80,10,30
RUN-002819,40,60,10,45
RUN-002820,30,60,15,30
RUN-002821,30,60,20,30
RUN-002822,30,60,10,45
RUN-002823,40,80,15,30
RUN-002824,40,60,10,45
RUN-002825,50,60,10,45
RUN-002826,40,80,20,45
RUN-002827,30,60,10,60
RUN-002828,40,80,20,30
RUN-002829,50,80,10,30
RUN-002830,50,80,15,30
RUN-002831,40,60,20,30
RUN-002832,30,60,10,45
RUN-002833,50,80,15,30
RUN-002834,30,60,20,30
RUN-002835,40,60,15,60
RUN-002836,30,60,10,60
RUN-002837,50,60,15,60
RUN-002838,30,80,20,45
RUN-002839,30,60,15,60
RUN-002840,30,80,10,30
RUN-002841,40,80,20,45
RUN-002842,30,60,15,45
RUN-002843,50,60,20,30
RUN-002844,30,60,10,30
RUN-002845,30,60,20,60
RUN-002846,40,80,15,60
RUN-002847,40,60,10,45
RUN-002848,40,80,20,45
RUN-002849,40,80,10,60
RUN-002850,50,80,20,60
RUN-002851,50,80,15,45
RUN-002852,40,80,20,60
RUN-002853,30,60,15,30
RUN-002854,40,60,15,30
RUN-002855,30,60,20,60
RUN-002856,50,60,20,45
RUN-002857,50,60,15,30
RUN-002858,40,80,20,60
RUN-002859,40,80,10,60
RUN-002860,40,60,20,45
RUN-002861,50,60,10,45
RUN-002862,50,80,10,45
RUN-002863,30,60,20,60
RUN-002864,40,60,10,60
RUN-002865,50,60,20,60
RUN-002866,40,60,20,30
RUN-002867,30,60,15,60
RUN-002868,50,80,20,60
RUN-002869,40,80,15,30
RUN-002870,30,80,15,30
RUN-002871,30,60,10,60
RUN-002872,50,80,10,30
RUN-002873,30,60,20,30
RUN-002874,40,80,20,30
RUN-002875,50,80,10,30
RUN-002876,50,80,15,30
RUN-002877,50,80,15,45
RUN-002878,30,60,15,30
RUN-002879,40,80,10,45
RUN-002880,40,60,15,45
RUN-002881,50,80,15,45
RUN-002882,40,60,15,45
RUN-002883,30,80,10,60
RUN-002884,40,60,15,60
RUN-002885,40,80,20,30
RUN-002886,30,80,20,45
RUN-002887,30,60,10,60
RUN-002888,30,80,10,60
RUN-002889,30,80,20,60
RUN-002890,30,60,10,45
RUN-002891,50,80,20,30
RUN-002892,50,60,20,45
RUN-002893,50,80,10,60
RUN-002894,50,80,15,30
RUN-002895,40,60,10,60
RUN-002896,40,80,10,45
RUN-002897,40,80,15,60
RUN-002898,50,80,20,60
RUN-002899,30,60,20,45
RUN-002900,30,80,20,30
RUN-002901,30,80,20,30
RUN-002902,40,80,20,60
RUN-002903,50,60,20,30
RUN-002904,30,60,20,30
RUN-002905,40,80,10,30
RUN-002906,30,60,20,60
RUN-002907,50,60,20,45
RUN-002908,30,80,20,45
RUN-002909,40,60,10,45
RUN-002910,50,60,10,45
RUN-002911,40,80,20,45
RUN-002912,30,80,15,30
RUN-002913,50,60,20,30
RUN-002914,30,60,20,30
RUN-002915,40,80,20,45
RUN-002916,40,60,10,30
RUN-002917,50,60,15,30
RUN-002918,50,80,10,30
RUN-002919,50,80,10,60
RUN-002920,30,60,15,60
RUN-002921,40,80,15,45
RUN-002922,40,60,20,30
RUN-002923,30,80,10,45
RUN-002924,40,80,15,60
RUN-002925,50,80,10,30
RUN-002926,50,80,20,45
RUN-002927,30,60,20,30
RUN-002928,30,80,15,45
RUN-002929,40,60,15,60
RUN-002930,40,80,20,45
RUN-002931,30,60,15,45
RUN-002932,40,60,20,45
RUN-002933,30,60,15,45
RUN-002934,40,60,10,30
RUN-002935,50,80,15,45
RUN-002936,40,80,20,45
RUN-002937,30,80,15,45
RUN-002938,50,80,15,60
RUN-002939,50,60,10,60
RUN-002940,30,80,15,30
RUN-002941,40,80,10,45
RUN-002942,40,60,10,30
RUN-002943,30,80,15,60
RUN-002944,30,60,10,45
RUN-002945,40,60,15,30
RUN-002946,40,80,15,30
RUN-002947,50,80,10,30
RUN-002948,50,80,10,60
RUN-002949,30,60,15,60
RUN-002950,40,60,15,45
RUN-002951,50,80,15,30
RUN-002952,50,80,20,60
RUN-002953,50,80,10,30
RUN-002954,50,80,10,60
RUN-002955,30,80,20,30
RUN-002956,40,80,20,60
RUN-002957,30,80,10,45
RUN-002958,50,60,20,30
RUN-002959,40,80,15,60
RUN-002960,50,60,20,60
RUN-002961,50,80,15,60
RUN-002962,30,60,20,30
RUN-002963,40,80,15,30
RUN-002964,50,80,15,30
RUN-002965,50,80,10,30
RUN-002966,50,60,20,45
RUN-002967,50,80,10,30
RUN-002968,30,80,20,45
RUN-002969,40,80,20,60
RUN-002970,50,80,10,45
RUN-002971,50,80,15,45
RUN-002972,30,80,15,45
RUN-002973,40,80,20,45
RUN-002974,40,60,15,30
RUN-002975,50,80,20,60
RUN-002976,30,80,15,30
RUN-002977,30,60,20,60
RUN-002978,30,60,15,45
RUN-002979,40,60,15,45
RUN-002980,30,80,20,60
RUN-002981,30,60,15,45
RUN-002982,40,80,15,60
RUN-002983,40,80,15,45
RUN-002984,30,60,10,45
RUN-002985,30,80,20,30
RUN-002986,40,80,10,30
RUN-002987,40,80,10,30
RUN-002988,30,80,20,45
RUN-002989,30,60,15,30
RUN-002990,40,80,15,60
RUN-002991,40,60,10,30
RUN-002992,30,60,20,30
RUN-002993,30,80,15,60
RUN-002994,40,60,20,30
RUN-002995,40,60,15,60
RUN-002996,30,80,20,30
RUN-002997,30,80,10,30
RUN-002998,30,80,10,45
RUN-002999,50,60,15,30
RUN-003000,30,80,15,60
RUN-003001,50,80,15,30
RUN-003002,30,60,10,45
RUN-003003,30,80,10,60
RUN-003004,40,80,20,60
RUN-003005,30,60,20,60
RUN-003006,50,80,10,60
RUN-003007,50,80,10,45
RUN-003008,50,80,20,45
RUN-003009,40,60,20,60
RUN-003010,40,60,10,60
RUN-003011,40,80,20,45
RUN-003012,50,80,20,60
RUN-003013,40,60,15,60
RUN-003014,40,80,15,30
RUN-003015,50,80,15,30
RUN-003016,50,80,20,45
RUN-003017,50,80,15,30
RUN-003018,30,60,10,60
RUN-003019,50,80,20,45
RUN-003020,50,60,10,30
RUN-003021,50,80,15,45
RUN-003022,30,60,20,30
RUN-003023,30,80,15,60
RUN-003024,40,80,20,60
RUN-003025,40,60,15,45
RUN-003026,30,60,20,60
RUN-003027,50,80,20,30
RUN-003028,50,80,20,45
RUN-003029,30,60,15,45
RUN-003030,50,60,10,30
RUN-003031,30,80,20,60
RUN-003032,30,60,20,60
RUN-003033,30,60,20,60
RUN-003034,30,80,20,45
RUN-003035,50,60,20,60
RUN-003036,50,60,15,60
RUN-003037,50,80,15,60
RUN-003038,30,60,15,45
RUN-003039,40,80,15,30
RUN-003040,50,60,20,45
RUN-003041,40,80,10,30
RUN-003042,40,60,10,30
RUN-003043,50,80,15,30
RUN-003044,40,60,10,45
RUN-003045,30,60,15,45
RUN-003046,30,80,20,45
RUN-003047,50,80,20,45
RUN-003048,50,60,10,60
RUN-003049,30,60,10,30
RUN-003050,40,60,10,60
RUN-003051,40,80,10,45
RUN-003052,40,60,10,45
RUN-003053,30,80,10,30
RUN-003054,30,60,15,30
RUN-003055,40,60,10,45
RUN-003056,50,80,20,45
RUN-003057,30,60,20,60
RUN-003058,40,60,10,60
RUN-003059,30,60,10,45
RUN-003060,40,60,10,60
RUN-003061,30,60,20,60
RUN-003062,40,80,15,60
RUN-003063,30,80,15,60
RUN-003064,50,80,15,45
RUN-003065,30,80,10,45
RUN-003066,50,60,20,45
RUN-003067,40,60,10,30
RUN-003068,50,60,15,45
RUN-003069,30,60,15,60
RUN-003070,30,60,20,45
RUN-003071,30,80,15,45
RUN-003072,30,80,10,60
RUN-003073,30,80,10,60
RUN-003074,30,80,10,30
RUN-003075,30,80,10,45
RUN-003076,50,80,15,30
RUN-003077,50,60,10,45
RUN-003078,50,80,10,45
RUN-003079,50,80,15,45
RUN-003080,40,80,15,30
RUN-003081,40,60,20,45
RUN-003082,30,80,10,60
RUN-003083,40,80,10,60
RUN-003084,50,80,15,60
RUN-003085,30,60,15,45
RUN-003086,40,60,20,60
RUN-003087,40,80,10,30
RUN-003088,50,80,20,60
RUN-003089,30,80,10,45
RUN-003090,30,80,20,60
RUN-003091,30,80,15,60
RUN-003092,30,80,15,60
RUN-003093,50,60,15,60
RUN-003094,30,60,10,30
RUN-003095,50,80,20,45
RUN-003096,30,60,10,60
RUN-003097,40,80,20,45
RUN-003098,50,60,15,60
RUN-003099,30,80,15,60
RUN-003100,40,60,10,60
RUN-003101,30,60,10,30
RUN-003102,40,80,10,45
RUN-003103,40,60,15,30
RUN-003104,40,60,20,60
RUN-003105,30,80,15,45
RUN-003106,40,60,15,60
RUN-003107,50,80,20,30
RUN-003108,50,60,20,60
RUN-003109,30,60,20,60
RUN-003110,40,60,20,45
RUN-003111,50,80,15,60
RUN-003112,40,60,20,45
RUN-003113,30,60,20,45
RUN-003114,50,80,10,30
RUN-003115,50,80,10,30
RUN-003116,40,80,20,60
RUN-003117,40,80,15,60
RUN-003118,50,80,10,30
RUN-003119,50,60,20,30
RUN-003120,50,60,10,30
RUN-003121,30,80,10,30
RUN-003122,30,80,10,30
RUN-003123,50,60,15,60
RUN-003124,50,60,15,45
RUN-003125,50,60,15,30
RUN-003126,30,60,10,45
RUN-003127,30,80,10,30
RUN-003128,50,80,20,60
RUN-003129,50,60,20,30
RUN-003130,40,80,20,30
RUN-003131,30,60,15,30
RUN-003132,40,60,15,60
RUN-003133,30,60,10,45
RUN-003134,50,80,20,60
RUN-003135,30,60,20,45
RUN-003136,40,80,20,45
RUN-003137,50,80,20,45
RUN-003138,30,60,20,60
RUN-003139,40,80,15,45
RUN-003140,30,60,20,45
RUN-003141,40,60,15,45
RUN-003142,40,80,10,60
RUN-003143,40,80,20,45
RUN-003144,40,80,20,60
RUN-003145,50,80,10,45
RUN-003146,30,60,10,60
RUN-003147,30,80,20,60
RUN-003148,50,60,10,60
RUN-003149,30,80,15,60
RUN-003150,30,80,20,30
RUN-003151,30,80,20,60
RUN-003152,30,60,15,60
RUN-003153,50,60,10,60
RUN-003154,30,80,15,45
RUN-003155,50,60,10,45
RUN-003156,30,60,15,60
RUN-003157,50,60,10,60
RUN-003158,50,60,15,60
RUN-003159,50,60,15,30
RUN-003160,40,60,10,45
RUN-003161,30,60,10,45
RUN-003162,40,60,20,30
RUN-003163,50,80,15,30
RUN-003164,50,80,20,45
RUN-003165,30,80,10,30
RUN-003166,50,60,15,30
RUN-003167,50,80,20,45
RUN-003168,40,60,20,60
RUN-003169,50,60,15,45
RUN-003170,40,80,10,60
RUN-003171,40,60,15,30
RUN-003172,30,80,10,45
RUN-003173,40,60,20,30
RUN-003174,40,60,20,45
RUN-003175,30,60,20,60
RUN-003176,30,80,10,30
RUN-003177,30,60,20,60
RUN-003178,40,60,15,30
RUN-003179,30,80,10,30
RUN-003180,40,80,10,60
RUN-003181,50,80,15,45
RUN-003182,40,60,20,45
RUN-003183,50,80,10,30
RUN-003184,40,60,20,30
RUN-003185,30,60,15,60
RUN-003186,40,60,20,60
RUN-003187,40,60,15,30
RUN-003188,50,60,15,30
RUN-003189,40,60,20,60
RUN-003190,40,60,15,30
RUN-003191,40,80,15,60
RUN-003192,30,80,15,45
RUN-003193,50,80,15,45
RUN-003194,50,60,10,60
RUN-003195,30,80,20,30
RUN-003196,40,80,15,45
RUN-003197,50,80,10,60
RUN-003198,30,80,20,60
RUN-003199,50,60,15,45
RUN-003200,30,60,20,45
RUN-003201,30,60,15,45
RUN-003202,50,80,20,45
RUN-003203,50,80,15,30
RUN-003204,30,60,15,30
RUN-003205,30,60,20,45
RUN-003206,40,60,10,30
RUN-003207,50,60,20,30
RUN-003208,30,60,20,30
RUN-003209,40,60,20,60
RUN-003210,40,60,10,30
RUN-003211,40,60,15,30
RUN-003212,40,80,15,60
RUN-003213,50,80,15,30
RUN-003214,40,60,15,30
RUN-003215,40,80,10,45
RUN-003216,30,60,10,60
RUN-003217,30,60,15,45
RUN-003218,30,80,20,60
RUN-003219,50,80,10,60
RUN-003220,30,80,15,45
RUN-003221,40,60,20,60
RUN-003222,30,80,15,60
RUN-003223,30,80,10,45
RUN-003224,40,80,10,45
RUN-003225,50,80,10,60
RUN-003226,30,80,20,30
RUN-003227,40,60,15,60
RUN-003228,50,60,15,45
RUN-003229,30,60,20,60
RUN-003230,50,60,10,45
RUN-003231,40,80,10,60
RUN-003232,50,80,20,60
RUN-003233,50,60,15,30
RUN-003234,40,60,10,45
RUN-003235,50,80,20,60
RUN-003236,30,80,10,30
RUN-003237,30,60,20,45
RUN-003238,40,60,20,45
RUN-003239,30,80,10,60
RUN-003240,30,80,15,30
RUN-003241,40,80,20,45
RUN-003242,40,80,20,45
RUN-003243,40,60,15,45
RUN-003244,40,80,15,30
RUN-003245,30,80,20,60
RUN-003246,30,80,20,30
RUN-003247,30,60,20,45
RUN-003248,50,80,15,60
RUN-003249,40,60,15,30
RUN-003250,50,60,10,30
RUN-003251,40,60,10,45
RUN-003252,30,60,10,45
RUN-003253,30,60,10,45
RUN-003254,50,80,10,60
RUN-003255,50,80,20,30
RUN-003256,50,60,20,30
RUN-003257,50,80,10,30
RUN-003258,50,60,10,30
RUN-003259,30,60,20,30
RUN-003260,30,60,15,60
RUN-003261,30,60,15,45
RUN-003262,50,60,10,45
RUN-003263,30,60,20,60
RUN-003264,30,60,10,60
RUN-003265,30,60,10,30
RUN-003266,30,80,15,45
RUN-003267,40,60,20,30
RUN-003268,40,80,15,30
RUN-003269,50,80,15,30
RUN-003270,30,60,10,60
RUN-003271,30,80,20,45
RUN-003272,40,60,10,60
RUN-003273,30,60,15,60
RUN-003274,50,80,10,30
RUN-003275,40,80,10,30
RUN-003276,40,80,15,30
RUN-003277,30,80,15,30
RUN-003278,50,80,20,30
RUN-003279,40,80,10,60
RUN-003280,30,80,20,60
RUN-003281,50,60,10,30
RUN-003282,50,60,20,30
RUN-003283,50,80,10,60
RUN-003284,40,80,10,60
RUN-003285,40,80,10,45
RUN-003286,50,60,20,30
RUN-003287,40,80,15,60
RUN-003288,30,60,15,30
RUN-003289,40,60,10,30
RUN-003290,30,80,20,60
RUN-003291,40,80,20,45
RUN-003292,40,80,20,45
RUN-003293,40,80,20,45
RUN-003294,50,80,15,30
RUN-003295,40,80,10,60
RUN-003296,40,60,10,60
RUN-003297,50,80,20,30
RUN-003298,30,60,20,60
RUN-003299,40,80,10,45
RUN-003300,40,80,20,60
RUN-003301,30,80,10,60
RUN-003302,50,60,20,45
RUN-003303,40,60,15,60
RUN-003304,30,80,15,30
RUN-003305,40,60,10,30
RUN-003306,50,60,10,30
RUN-003307,50,80,10,30
RUN-003308,50,80,15,45
RUN-003309,30,60,10,45
RUN-003310,40,80,10,45
RUN-003311,50,60,10,45
RUN-003312,40,80,10,45
RUN-003313,30,60,10,60
RUN-003314,50,60,10,60
RUN-003315,40,80,20,45
RUN-003316,50,60,20,30
RUN-003317,50,60,10,30
RUN-003318,50,80,10,45
RUN-003319,40,60,10,45
RUN-003320,50,80,15,30
RUN-003321,50,80,15,60
RUN-003322,50,80,20,60
RUN-003323,40,80,15,45
RUN-003324,50,80,20,45
RUN-003325,50,60,15,30
RUN-003326,40,60,20,30
RUN-003327,50,60,20,60
RUN-003328,30,60,15,45
RUN-003329,40,80,10,45
RUN-003330,40,60,10,30
RUN-003331,40,80,20,30
RUN-003332,50,60,15,30
RUN-003333,50,60,20,30
RUN-003334,40,60,10,30
RUN-003335,50,80,15,45
RUN-003336,40,60,20,30
RUN-003337,40,60,20,60
RUN-003338,40,80,10,60
RUN-003339,50,80,10,60
RUN-003340,50,80,10,30
RUN-003341,50,60,20,30
RUN-003342,30,60,15,60
RUN-003343,50,60,10,60
RUN-003344,30,80,15,30
RUN-003345,40,80,15,45
RUN-003346,40,80,20,60
RUN-003347,50,60,15,30
RUN-003348,50,60,15,45
RUN-003349,30,60,20,60
RUN-003350,50,80,10,45
RUN-003351,40,60,10,45
RUN-003352,50,80,20,30
RUN-003353,30,60,15,45
RUN-003354,40,80,15,60
RUN-003355,50,60,15,45
RUN-003356,30,60,10,45
RUN-003357,40,80,20,30
RUN-003358,50,80,15,30
RUN-003359,50,80,10,30
RUN-003360,30,60,10,30
RUN-003361,40,80,20,45
RUN-003362,40,80,10,60
RUN-003363,40,80,20,30
RUN-003364,30,60,20,60
RUN-003365,40,60,15,60
RUN-003366,40,60,15,45
RUN-003367,40,60,10,60
RUN-003368,30,60,10,60
RUN-003369,30,80,20,60
RUN-003370,40,80,10,45
RUN-003371,50,60,10,60
RUN-003372,50,80,20,60
RUN-003373,40,60,15,30
RUN-003374,30,60,15,45
RUN-003375,50,60,20,45
RUN-003376,30,80,15,45
RUN-003377,30,60,20,30
RUN-003378,30,60,15,60
RUN-003379,30,60,10,60
RUN-003380,30,80,20,45
RUN-003381,50,80,10,45
RUN-003382,30,80,15,45
RUN-003383,50,60,10,60
RUN-003384,30,80,10,60
RUN-003385,40,80,20,60
RUN-003386,40,80,10,45
RUN-003387,40,60,20,45
RUN-003388,50,60,15,60
RUN-003389,30,60,10,45
RUN-003390,40,60,20,30
RUN-003391,30,80,20,30
RUN-003392,50,80,10,60
RUN-003393,40,80,10,60
RUN-003394,50,80,15,30
RUN-003395,40,60,15,30
RUN-003396,40,80,10,45
RUN-003397,30,80,15,45
RUN-003398,30,60,15,30
RUN-003399,30,60,20,45
RUN-003400,30,80,20,30
RUN-003401,40,60,10,60
RUN-003402,40,60,10,30
RUN-003403,30,80,20,60
RUN-003404,50,80,15,45
RUN-003405,30,60,20,45
RUN-003406,30,80,15,45
RUN-003407,50,80,15,60
RUN-003408,40,60,10,60
RUN-003409,50,60,20,30
RUN-003410,50,80,20,30
RUN-003411,30,60,10,30
RUN-003412,50,80,15,45
RUN-003413,30,80,10,45
RUN-003414,50,60,10,30
RUN-003415,40,80,15,45
RUN-003416,50,60,15,45
RUN-003417,30,80,15,60
RUN-003418,40,60,20,45
RUN-003419,40,80,15,45
RUN-003420,50,60,10,60
RUN-003421,50,80,20,30
RUN-003422,40,80,10,60
RUN-003423,50,80,10,30
RUN-003424,40,60,15,30
RUN-003425,40,80,10,60
RUN-003426,40,60,10,60
RUN-003427,30,60,20,60
RUN-003428,40,60,20,30
RUN-003429,30,60,20,60
RUN-003430,30,80,10,45
RUN-003431,30,80,10,45
RUN-003432,40,80,20,30
RUN-003433,50,80,20,30
RUN-003434,50,80,15,30
RUN-003435,40,60,20,30
RUN-003436,50,80,15,30
RUN-003437,50,60,10,30
RUN-003438,40,80,15,60
RUN-003439,50,80,10,60
RUN-003440,50,80,20,45
RUN-003441,50,60,10,60
RUN-003442,30,80,10,45
RUN-003443,50,80,20,45
RUN-003444,30,80,15,30
RUN-003445,40,80,15,45
RUN-003446,40,80,15,45
RUN-003447,50,60,20,60
RUN-003448,30,60,20,60
RUN-003449,40,80,15,60
RUN-003450,50,60,10,30
RUN-003451,40,80,15,60
RUN-003452,50,80,10,30
RUN-003453,50,80,20,45
RUN-003454,30,60,20,30
RUN-003455,50,80,15,60
RUN-003456,30,80,10,45
RUN-003457,50,60,20,30
RUN-003458,50,80,15,60
RUN-003459,40,80,15,45
RUN-003460,50,80,10,45
RUN-003461,30,80,20,60
RUN-003462,40,80,15,30
RUN-003463,30,80,10,60
RUN-003464,40,60,15,30
RUN-003465,50,80,15,60
RUN-003466,40,80,15,30
RUN-003467,40,60,20,30
RUN-003468,30,80,20,30
RUN-003469,50,80,10,60
RUN-003470,50,60,15,60
RUN-003471,30,80,20,60
RUN-003472,30,80,15,60
RUN-003473,40,80,15,60
RUN-003474,30,60,20,45
RUN-003475,30,80,15,45
RUN-003476,30,60,20,45
RUN-003477,40,80,20,45
RUN-003478,40,80,20,30
RUN-003479,40,60,15,60
RUN-003480,40,60,10,60
RUN-003481,30,80,20,30
RUN-003482,30,60,20,60
RUN-003483,50,80,20,60
RUN-003484,30,80,20,60
RUN-003485,30,60,15,45
RUN-003486,50,60,15,60
RUN-003487,40,60,10,60
RUN-003488,50,60,20,60
RUN-003489,50,60,15,45
RUN-003490,40,80,20,30
RUN-003491,40,60,20,60
RUN-003492,50,60,20,60
RUN-003493,30,60,10,30
RUN-003494,50,60,10,30
RUN-003495,50,80,15,60
RUN-003496,40,60,15,30
RUN-003497,50,80,10,60
RUN-003498,40,60,20,60
RUN-003499,40,60,15,60
RUN-003500,40,80,10,45
RUN-003501,50,60,20,45
RUN-003502,30,80,15,60
RUN-003503,30,80,10,30
RUN-003504,40,80,20,30
RUN-003505,40,60,10,60
RUN-003506,40,60,20,60
RUN-003507,30,80,10,45
RUN-003508,50,80,10,45
RUN-003509,50,80,20,60
RUN-003510,30,60,20,30
RUN-003511,50,60,20,30
RUN-003512,30,80,10,60
RUN-003513,50,80,15,45
RUN-003514,50,80,10,60
RUN-003515,40,80,20,45
RUN-003516,50,80,10,30
RUN-003517,50,80,20,30
RUN-003518,50,60,15,60
RUN-003519,40,60,10,60
RUN-003520,30,60,10,60
RUN-003521,30,60,10,30
RUN-003522,30,60,15,60
RUN-003523,40,60,20,30
RUN-003524,50,80,10,30
RUN-003525,30,80,15,45
RUN-003526,40,80,10,60
RUN-003527,40,80,20,30
RUN-003528,40,60,20,30
RUN-003529,40,80,20,60
RUN-003530,40,80,20,30
RUN-003531,50,60,20,45
RUN-003532,40,60,10,30
RUN-003533,40,80,10,45
RUN-003534,50,60,20,30
RUN-003535,50,80,10,60
RUN-003536,40,80,10,30
RUN-003537,40,80,20,30
RUN-003538,50,80,20,60
RUN-003539,30,80,10,45
RUN-003540,50,60,15,60
RUN-003541,40,60,15,45
RUN-003542,30,80,15,60
RUN-003543,50,60,15,45
RUN-003544,50,60,15,60
RUN-003545,40,60,15,60
RUN-003546,30,60,20,60
RUN-003547,50,60,20,30
RUN-003548,40,80,20,60
RUN-003549,30,80,10,60
RUN-003550,40,60,10,45
RUN-003551,50,80,20,45
RUN-003552,40,80,15,60
RUN-003553,50,60,10,30
RUN-003554,40,80,10,60
RUN-003555,30,80,20,45
RUN-003556,50,60,20,45
RUN-003557,50,80,20,60
RUN-003558,50,80,10,45
RUN-003559,40,60,15,45
RUN-003560,50,60,10,30
RUN-003561,30,80,20,60
RUN-003562,40,60,20,45
RUN-003563,30,80,20,45
RUN-003564,40,60,10,60
RUN-003565,40,80,20,30
RUN-003566,30,80,20,45
RUN-003567,40,80,20,45
RUN-003568,40,80,20,30
RUN-003569,50,80,15,30
RUN-003570,50,80,10,45
RUN-003571,40,80,20,45
RUN-003572,50,60,10,45
RUN-003573,30,80,10,30
RUN-003574,30,60,15,60
RUN-003575,50,80,15,45
RUN-003576,30,60,10,45
RUN-003577,40,60,20,30
RUN-003578,40,60,10,60
RUN-003579,30,80,10,30
RUN-003580,30,60,20,60
RUN-003581,50,80,20,45
RUN-003582,40,60,10,45
RUN-003583,50,60,10,60
RUN-003584,40,80,10,45
RUN-003585,50,80,20,45
RUN-003586,30,80,15,30
RUN-003587,50,60,20,60
RUN-003588,50,60,10,45
RUN-003589,50,60,15,30
RUN-003590,40,60,20,60
RUN-003591,30,60,15,45
RUN-003592,30,80,15,45
RUN-003593,30,80,10,45
RUN-003594,50,80,20,30
RUN-003595,30,60,15,60
RUN-003596,30,60,10,45
RUN-003597,50,60,10,30
RUN-003598,40,80,15,30
RUN-003599,40,80,15,30
RUN-003600,40,80,15,45
RUN-003601,30,80,15,60
RUN-003602,40,60,20,30
RUN-003603,30,60,15,30
RUN-003604,50,80,20,45
RUN-003605,50,60,10,60
RUN-003606,50,80,20,45
RUN-003607,30,60,20,30
RUN-003608,40,60,20,60
RUN-003609,50,60,20,45
RUN-003610,30,80,20,60
RUN-003611,50,60,15,30
RUN-003612,40,60,20,60
RUN-003613,40,60,20,45
RUN-003614,50,60,20,60
RUN-003615,40,60,20,30
RUN-003616,30,60,20,60
RUN-003617,30,80,20,60
RUN-003618,50,60,20,45
RUN-003619,40,80,10,45
RUN-003620,50,60,15,60
RUN-003621,50,60,10,60
RUN-003622,30,60,15,60
RUN-003623,50,80,20,45
RUN-003624,50,60,20,60
RUN-003625,30,80,20,30
RUN-003626,50,60,20,30
RUN-003627,30,60,15,30
RUN-003628,30,80,10,45
RUN-003629,30,60,10,30
RUN-003630,50,80,20,30
RUN-003631,30,80,15,45
RUN-003632,30,60,20,30
RUN-003633,50,60,20,45
RUN-003634,30,80,10,60
RUN-003635,30,60,15,30
RUN-003636,40,80,10,45
RUN-003637,40,80,10,60
RUN-003638,30,60,15,45
RUN-003639,50,60,15,30
RUN-003640,30,60,20,45
RUN-003641,50,60,20,30
RUN-003642,30,60,10,60
RUN-003643,40,60,20,45
RUN-003644,50,60,20,60
RUN-003645,40,60,10,30
RUN-003646,50,60,15,30
RUN-003647,50,60,15,30
RUN-003648,50,60,15,45
RUN-003649,40,80,10,60
RUN-003650,40,60,10,30
RUN-003651,30,60,15,60
RUN-003652,40,60,10,45
RUN-003653,30,80,20,45
RUN-003654,50,80,20,60
RUN-003655,30,60,15,60
RUN-003656,30,60,10,60
RUN-003657,50,60,15,60
RUN-003658,30,80,20,60
RUN-003659,40,80,10,30
RUN-003660,30,80,10,60
RUN-003661,50,80,20,45
RUN-003662,30,60,20,30
RUN-003663,30,80,20,45
RUN-003664,30,60,20,60
RUN-003665,40,60,20,30
RUN-003666,30,80,20,45
RUN-003667,30,80,15,60
RUN-003668,40,60,10,30
RUN-003669,50,80,10,45
RUN-003670,40,60,20,30
RUN-003671,30,80,20,30
RUN-003672,50,60,20,30
RUN-003673,30,80,15,30
RUN-003674,30,80,10,30
RUN-003675,50,60,20,45
RUN-003676,50,80,15,30
RUN-003677,40,60,10,30
RUN-003678,30,60,20,30
RUN-003679,40,80,20,30
RUN-003680,40,80,20,60
RUN-003681,30,60,20,60
RUN-003682,40,60,20,45
RUN-003683,40,60,20,60
RUN-003684,50,60,15,30
RUN-003685,40,80,10,45
RUN-003686,30,80,10,30
RUN-003687,40,60,20,45
RUN-003688,40,80,10,60
RUN-003689,40,60,15,45
RUN-003690,50,80,10,60
RUN-003691,30,80,15,45
RUN-003692,50,80,20,45
RUN-003693,50,80,20,30
RUN-003694,50,60,10,30
RUN-003695,30,60,10,30
RUN-003696,30,80,15,60
RUN-003697,40,80,15,45
RUN-003698,40,80,10,60
RUN-003699,50,80,10,60
RUN-003700,30,60,20,45
RUN-003701,30,80,15,45
RUN-003702,40,60,20,30
RUN-003703,30,60,15,60
RUN-003704,40,60,15,60
RUN-003705,40,80,15,45
RUN-003706,40,60,15,45
RUN-003707,40,80,15,45
RUN-003708,50,80,15,45
RUN-003709,40,60,20,60
RUN-003710,50,80,15,60
RUN-003711,30,80,15,45
RUN-003712,30,60,20,30
RUN-003713,50,60,15,30
RUN-003714,40,80,20,45
RUN-003715,30,80,15,45
RUN-003716,40,80,15,60
RUN-003717,30,80,10,60
RUN-003718,40,60,15,30
RUN-003719,50,80,15,60
RUN-003720,30,80,15,45
