run_id,cond_force_n,cond_rpm,cond_sweep_mms,cond_time_s
RUN-002790,40,60,20,45
RUN-002791,50,60,10,30
RUN-002792,40,60,15,45
RUN-002793,40,80,10,60
RUN-002794,40,80,20,30
RUN-002795,50,80,15,30
RUN-002796,30,80,15,45
RUN-002797,50,60,10,60
RUN-002798,40,60,20,30
RUN-002799,50,80,15,45
RUN-002800,40,80,20,60
RUN-002801,50,80,15,30
RUN-002802,40,60,10,60
RUN-002803,30,60,20,30
RUN-002804,50,60,10,60
RUN-002805,40,60,15,30
RUN-002806,30,60,20,30
RUN-002807,40,60,15,60
RUN-002808,30,80,20,60
RUN-002809,50,80,10,60
RUN-002810,40,60,20,30
RUN-002811,50,80,10,60
RUN-002812,50,60,20,30
RUN-002813,40,80,10,30
RUN-002814,30,80,20,60
RUN-002815,50,80,15,30
RUN-002816,40,60,10,45
RUN-002817,50,60,20,45
RUN-002818,40,80,15,30
RUN-002819,30,80,10,60
RUN-002820,30,60,15,30
RUN-002821,40,80,20,30
RUN-002822,40,60,15,30
RUN-002823,40,60,10,30
RUN-002824,40,60,15,30
RUN-002825,30,80,15,60
RUN-002826,30,80,15,60
RUN-002827,30,60,10,30
RUN-002828,30,80,10,30
RUN-002829,30,60,15,60
RUN-002830,30,80,10,60
RUN-002831,50,80,15,60
RUN-002832,30,80,10,60
RUN-002833,30,80,10,45
RUN-002834,30,80,15,30
RUN-002835,40,60,20,30
RUN-002836,40,60,10,30
RUN-002837,40,80,15,45
RUN-002838,40,80,15,45
RUN-002839,30,80,20,45
RUN-002840,30,80,10,60
RUN-002841,40,80,15,45
RUN-002842,50,60,10,60
RUN-002843,40,80,10,45
RUN-002844,50,80,15,30
RUN-002845,30,80,10,30
RUN-002846,30,60,10,45
RUN-002847,40,60,15,60
RUN-002848,50,60,20,30
RUN-002849,50,80,20,30
RUN-002850,40,80,15,45
RUN-002851,30,60,15,45
RUN-002852,40,60,15,45
RUN-002853,30,60,10,60
RUN-002854,50,60,10,30
RUN-002855,30,80,10,60
RUN-002856,40,60,15,60
RUN-002857,40,80,20,60
RUN-002858,30,60,20,30
RUN-002859,50,80,15,45
RUN-002860,40,80,10,30
RUN-002861,30,80,10,30
RUN-002862,50,80,10,30
RUN-002863,50,80,15,60
RUN-002864,50,80,10,30
RUN-002865,40,80,15,60
RUN-002866,50,80,10,30
RUN-002867,30,80,15,60
RUN-002868,30,60,10,60
RUN-002869,30,80,20,45
RUN-002870,50,60,10,30
RUN-002871,30,60,20,60
RUN-002872,30,60,15,30
RUN-002873,50,60,15,45
RUN-002874,30,60,15,45
RUN-002875,30,60,20,30
RUN-002876,30,80,20,45
RUN-002877,50,80,20,60
RUN-002878,50,60,10,60
RUN-002879,50,80,20,60
RUN-002880,40,80,20,45
RUN-002881,40,80,15,30
RUN-002882,50,60,20,60
RUN-002883,30,80,10,60
RUN-002884,40,80,15,60
RUN-002885,50,60,10,60
RUN-002886,30,80,10,45
RUN-002887,40,80,10,30
RUN-002888,40,60,10,60
RUN-002889,30,60,10,30
RUN-002890,50,80,15,45
RUN-002891,40,80,15,45
RUN-002892,50,80,20,45
RUN-002893,30,80,20,60
RUN-002894,50,80,10,60
RUN-002895,30,60,20,60
RUN-002896,50,80,10,45
RUN-002897,30,60,10,60
RUN-002898,40,80,15,30
RUN-002899,50,80,10,60
RUN-002900,30,60,10,60
RUN-002901,40,60,20,60
RUN-002902,40,60,20,45
RUN-002903,30,80,15,45
RUN-002904,40,80,20,45
RUN-002905,40,60,15,60
RUN-002906,40,80,10,45
RUN-002907,30,60,15,60
RUN-002908,40,80,15,60
RUN-002909,40,60,10,45
RUN-002910,30,80,10,30
RUN-002911,30,60,10,60
RUN-002912,30,80,15,45
RUN-002913,40,80,15,30
RUN-002914,50,60,20,45
RUN-002915,30,80,10,45
RUN-002916,30,60,15,30
RUN-002917,40,60,10,30
RUN-002918,50,80,20,45
RUN-002919,40,60,15,60
RUN-002920,40,60,20,30
RUN-002921,50,60,20,60
RUN-002922,40,60,15,45
RUN-002923,30,80,20,60
RUN-002924,40,80,10,60
RUN-002925,40,80,20,45
RUN-002926,40,80,20,30
RUN-002927,50,60,10,60
RUN-002928,30,60,15,60
RUN-002929,50,80,15,60
RUN-002930,30,60,15,30
RUN-002931,50,80,20,45
RUN-002932,30,60,10,45
RUN-002933,30,60,20,45
RUN-002934,50,60,10,60
RUN-002935,50,80,10,45
RUN-002936,50,80,10,45
RUN-002937,30,80,20,45
RUN-002938,50,60,15,45
RUN-002939,40,80,20,30
RUN-002940,30,60,10,30
RUN-002941,30,60,10,45
RUN-002942,50,60,10,45
RUN-002943,30,60,15,30
RUN-002944,40,60,10,30
RUN-002945,30,60,10,60
RUN-002946,50,80,20,30
RUN-002947,30,80,15,30
RUN-002948,40,60,10,60
RUN-002949,30,80,15,45
RUN-002950,50,60,20,30
RUN-002951,40,80,20,60
RUN-002952,50,60,15,45
RUN-002953,30,60,10,30
RUN-002954,50,80,20,60
RUN-002955,30,60,20,60
RUN-002956,40,60,15,30
RUN-002957,30,80,15,30
RUN-002958,30,60,20,45
RUN-002959,50,60,10,30
RUN-002960,50,60,15,30
RUN-002961,40,60,15,60
RUN-002962,40,80,10,45
RUN-002963,50,80,10,30
RUN-002964,30,80,20,30
RUN-002965,50,80,15,30
RUN-002966,30,80,15,30
RUN-002967,30,60,10,30
RUN-002968,30,80,20,60
RUN-002969,50,60,20,45
RUN-002970,40,80,15,45
RUN-002971,30,80,10,45
RUN-002972,40,60,20,45
RUN-002973,30,80,10,45
RUN-002974,30,60,20,30
RUN-002975,40,80,20,45
RUN-002976,30,60,15,45
RUN-002977,50,60,10,45
RUN-002978,30,80,10,45
RUN-002979,50,60,10,45
RUN-002980,50,60,20,45
RUN-002981,40,60,10,60
RUN-002982,50,80,20,60
RUN-002983,40,80,10,60
RUN-002984,50,80,10,60
RUN-002985,30,80,15,45
RUN-002986,40,60,20,30
RUN-002987,30,60,15,45
RUN-002988,40,60,10,30
RUN-002989,50,60,10,60
RUN-002990,30,80,20,30
RUN-002991,30,80,15,45
RUN-002992,30,60,15,60
RUN-002993,50,80,20,30
RUN-002994,30,80,20,45
RUN-002995,30,80,15,60
RUN-002996,40,60,10,60
RUN-002997,50,80,10,45
RUN-002998,30,80,10,30
RUN-002999,40,60,10,60
RUN-003000,30,80,10,45
RUN-003001,50,60,15,30
RUN-003002,30,80,15,30
RUN-003003,30,60,10,45
RUN-003004,30,60,10,60
RUN-003005,30,60,15,45
RUN-003006,40,60,20,30
RUN-003007,40,80,20,30
RUN-003008,40,60,15,30
RUN-003009,40,60,15,45
RUN-003010,30,60,20,45
RUN-003011,40,80,15,45
RUN-003012,30,80,15,45
RUN-003013,40,60,15,45
RUN-003014,50,60,15,30
RUN-003015,30,80,15,60
RUN-003016,40,80,15,60
RUN-003017,50,60,20,30
RUN-003018,50,80,10,30
RUN-003019,40,60,15,45
RUN-003020,50,60,20,45
RUN-003021,40,80,20,45
RUN-003022,50,80,15,45
RUN-003023,40,60,15,45
RUN-003024,40,80,20,45
RUN-003025,30,80,10,60
RUN-003026,30,80,20,30
RUN-003027,50,80,10,45
RUN-003028,30,60,10,60
RUN-003029,30,60,15,60
RUN-003030,40,60,20,60
RUN-003031,50,80,20,45
RUN-003032,40,60,15,60
RUN-003033,50,80,15,60
RUN-003034,50,80,20,30
RUN-003035,50,60,15,30
RUN-003036,30,80,20,60
RUN-003037,30,60,15,60
RUN-003038,30,80,10,45
RUN-003039,50,80,10,30
RUN-003040,30,60,15,30
RUN-003041,30,80,10,60
RUN-003042,30,80,20,45
RUN-003043,30,60,15,45
RUN-003044,40,80,15,60
RUN-003045,50,60,10,60
RUN-003046,40,60,15,60
RUN-003047,30,80,10,45
RUN-003048,50,60,15,45
RUN-003049,50,80,20,45
RUN-003050,50,80,10,45
RUN-003051,50,80,10,30
RUN-003052,50,60,10,60
RUN-003053,50,80,10,30
RUN-003054,30,80,10,60
RUN-003055,40,80,20,45
RUN-003056,40,60,10,45
RUN-003057,40,60,20,60
RUN-003058,40,60,10,30
RUN-003059,30,80,20,60
RUN-003060,30,80,15,30
RUN-003061,50,60,10,45
RUN-003062,30,80,10,30
RUN-003063,30,80,15,45
RUN-003064,50,80,15,30
RUN-003065,50,60,10,45
RUN-003066,40,60,15,45
RUN-003067,30,60,10,30
RUN-003068,50,80,10,60
RUN-003069,30,80,15,30
RUN-003070,30,60,20,45
RUN-003071,50,80,20,45
RUN-003072,30,80,20,30
RUN-003073,50,60,10,60
RUN-003074,40,60,20,45
RUN-003075,50,60,15,30
RUN-003076,50,80,15,60
RUN-003077,40,80,10,30
RUN-003078,40,60,10,45
RUN-003079,30,60,10,60
RUN-003080,50,80,15,60
RUN-003081,30,80,20,60
RUN-003082,40,80,15,30
RUN-003083,40,80,10,45
RUN-003084,40,60,15,45
RUN-003085,40,80,10,45
RUN-003086,50,80,20,30
RUN-003087,50,60,20,60
RUN-003088,50,60,20,30
RUN-003089,40,80,15,30
RUN-003090,40,60,20,60
RUN-003091,40,60,20,45
RUN-003092,50,60,15,45
RUN-003093,50,80,15,30
RUN-003094,30,60,15,30
RUN-003095,30,60,15,45
RUN-003096,50,80,10,45
RUN-003097,50,60,15,30
RUN-003098,50,60,10,30
RUN-003099,30,60,10,60
RUN-003100,30,60,20,45
RUN-003101,50,60,15,30
RUN-003102,30,80,10,60
RUN-003103,40,80,10,60
RUN-003104,30,80,15,30
RUN-003105,40,80,20,30
RUN-003106,40,80,15,45
RUN-003107,50,80,20,45
RUN-003108,40,80,10,30
RUN-003109,30,60,20,45
RUN-003110,30,80,10,45
RUN-003111,30,80,20,30
RUN-003112,30,80,20,60
RUN-003113,50,60,10,30
RUN-003114,30,60,20,45
RUN-003115,40,80,15,30
RUN-003116,40,60,10,60
RUN-003117,30,60,20,30
RUN-003118,40,60,10,30
RUN-003119,40,80,10,45
RUN-003120,30,80,15,30
RUN-003121,40,60,15,45
RUN-003122,30,80,15,30
RUN-003123,30,80,10,60
RUN-003124,30,60,15,60
RUN-003125,40,80,20,60
RUN-003126,30,80,10,60
RUN-003127,50,80,20,30
RUN-003128,30,80,20,60
RUN-003129,30,80,15,30
RUN-003130,50,60,10,60
RUN-003131,50,60,10,30
RUN-003132,50,60,20,45
RUN-003133,30,80,10,45
RUN-003134,50,60,15,60
RUN-003135,30,60,20,60
RUN-003136,40,80,10,30
RUN-003137,40,80,20,60
RUN-003138,50,80,15,45
RUN-003139,30,80,20,60
RUN-003140,40,80,15,45
RUN-003141,50,60,20,60
RUN-003142,30,80,15,60
RUN-003143,40,60,10,30
RUN-003144,40,80,15,30
RUN-003145,50,80,15,60
RUN-003146,30,60,10,45
RUN-003147,40,80,15,30
RUN-003148,50,60,15,30
RUN-003149,50,60,15,30
RUN-003150,40,80,10,60
RUN-003151,40,60,10,30
RUN-003152,30,60,15,30
RUN-003153,30,60,15,60
RUN-003154,30,60,15,60
RUN-003155,30,60,20,45
RUN-003156,30,60,20,30
RUN-003157,30,80,20,30
RUN-003158,40,80,20,30
RUN-003159,40,80,15,45
RUN-003160,30,60,10,30
RUN-003161,50,80,10,45
RUN-003162,50,60,10,30
RUN-003163,40,60,10,45
RUN-003164,40,60,10,60
RUN-003165,40,60,15,30
RUN-003166,50,60,10,30
RUN-003167,50,80,15,60
RUN-003168,50,60,10,60
RUN-003169,30,60,15,30
RUN-003170,50,80,15,60
RUN-003171,50,60,20,30
RUN-003172,30,60,10,60
RUN-003173,40,60,15,30
RUN-003174,30,60,15,30
RUN-003175,30,60,15,60
RUN-003176,40,60,10,30
RUN-003177,40,80,10,30
RUN-003178,40,60,10,45
RUN-003179,50,80,20,45
RUN-003180,40,60,15,45
RUN-003181,40,80,10,45
RUN-003182,40,80,10,30
RUN-003183,40,60,15,30
RUN-003184,30,80,20,45
RUN-003185,40,80,15,30
RUN-003186,40,60,20,30
RUN-003187,50,60,15,45
RUN-003188,50,60,20,60
RUN-003189,50,60,20,30
RUN-003190,30,80,15,30
RUN-003191,30,80,20,45
RUN-003192,40,80,15,60
RUN-003193,40,60,10,60
RUN-003194,50,60,20,30
RUN-003195,30,80,20,60
RUN-003196,30,60,10,30
RUN-003197,50,80,10,45
RUN-003198,50,60,20,45
RUN-003199,30,80,15,60
RUN-003200,40,80,20,45
RUN-003201,30,80,15,30
RUN-003202,40,80,20,60
RUN-003203,30,60,15,60
RUN-003204,50,80,20,60
RUN-003205,30,60,10,60
RUN-003206,40,60,10,45
RUN-003207,50,60,10,60
RUN-003208,30,80,20,45
RUN-003209,50,80,20,45
RUN-003210,30,80,20,60
RUN-003211,30,80,15,60
RUN-003212,50,80,10,30
RUN-003213,40,60,15,30
RUN-003214,50,80,20,45
RUN-003215,50,80,10,45
RUN-003216,40,60,10,45
RUN-003217,50,80,20,30
RUN-003218,50,80,20,30
RUN-003219,30,60,10,60
RUN-003220,50,60,10,30
RUN-003221,30,80,15,60
RUN-003222,40,60,15,45
RUN-003223,50,80,20,30
RUN-003224,30,80,20,45
RUN-003225,30,80,15,45
RUN-003226,50,80,10,30
RUN-003227,50,60,20,30
RUN-003228,50,60,10,45
RUN-003229,30,80,15,60
RUN-003230,50,80,15,30
RUN-003231,30,80,10,60
RUN-003232,40,80,10,30
RUN-003233,40,80,10,45
RUN-003234,30,60,10,30
RUN-003235,30,60,15,45
RUN-003236,40,80,15,30
RUN-003237,30,80,20,45
RUN-003238,40,80,20,45
RUN-003239,30,80,20,60
RUN-003240,50,60,10,30
RUN-003241,40,80,20,30
RUN-003242,30,80,10,45
RUN-003243,40,80,10,60
RUN-003244,40,60,15,45
RUN-003245,30,60,15,45
RUN-003246,40,60,15,30
RUN-003247,40,80,10,45
RUN-003248,40,60,10,60
RUN-003249,50,80,20,45
RUN-003250,30,80,20,60
RUN-003251,40,60,15,45
RUN-003252,50,80,15,60
RUN-003253,40,80,10,60
RUN-003254,30,80,10,45
RUN-003255,50,60,15,30
RUN-003256,50,60,15,30
RUN-003257,40,60,10,60
RUN-003258,40,60,20,30
RUN-003259,50,80,20,30
RUN-003260,30,80,10,45
RUN-003261,30,80,15,45
RUN-003262,30,80,20,60
RUN-003263,40,80,15,45
RUN-003264,40,80,15,30
RUN-003265,50,80,15,60
RUN-003266,40,60,10,45
RUN-003267,30,80,15,45
RUN-003268,50,60,15,60
RUN-003269,50,60,10,45
RUN-003270,30,60,20,45
RUN-003271,50,60,10,30
RUN-003272,40,80,15,60
RUN-003273,40,80,10,45
RUN-003274,50,60,10,45
RUN-003275,40,60,20,45
RUN-003276,40,80,15,45
RUN-003277,30,80,15,45
RUN-003278,50,60,15,60
RUN-003279,40,60,10,60
RUN-003280,50,80,20,45
RUN-003281,40,60,15,45
RUN-003282,30,80,15,45
RUN-003283,30,60,15,60
RUN-003284,30,80,20,60
RUN-003285,30,80,20,60
RUN-003286,50,80,20,60
RUN-003287,30,80,10,45
RUN-003288,50,60,10,30
RUN-003289,50,80,10,45
RUN-003290,30,80,10,45
RUN-003291,40,80,20,45
RUN-003292,40,80,15,45
RUN-003293,30,60,15,30
RUN-003294,40,80,10,30
RUN-003295,50,60,15,30
RUN-003296,40,60,15,45
RUN-003297,40,60,20,30
RUN-003298,50,60,10,45
RUN-003299,30,80,20,45
RUN-003300,50,60,10,30
RUN-003301,50,60,10,60
RUN-003302,30,60,10,30
RUN-003303,30,80,15,45
RUN-003304,30,80,20,30
RUN-003305,50,80,10,30
RUN-003306,40,60,15,45
RUN-003307,30,60,20,60
RUN-003308,30,80,10,45
RUN-003309,40,80,15,30
RUN-003310,50,60,15,45
RUN-003311,50,60,10,45
RUN-003312,50,80,20,60
RUN-003313,50,60,20,45
RUN-003314,50,80,10,45
RUN-003315,30,60,20,60
RUN-003316,50,60,15,30
RUN-003317,40,60,10,60
RUN-003318,30,80,20,45
RUN-003319,50,60,20,30
RUN-003320,30,80,10,60
RUN-003321,50,80,10,45
RUN-003322,40,60,10,45
RUN-003323,40,80,10,30
RUN-003324,30,60,15,60
RUN-003325,30,80,10,30
RUN-003326,30,80,10,60
RUN-003327,50,80,20,45
RUN-003328,50,80,20,45
RUN-003329,40,60,10,30
RUN-003330,40,60,15,45
RUN-003331,30,80,10,45
RUN-003332,40,60,15,60
RUN-003333,50,60,15,60
RUN-003334,30,60,20,30
RUN-003335,50,80,15,30
RUN-003336,30,80,15,60
RUN-003337,40,80,20,45
RUN-003338,50,60,15,30
RUN-003339,50,60,15,45
RUN-003340,30,60,15,45
RUN-003341,30,60,20,60
RUN-003342,40,60,10,60
RUN-003343,40,80,10,30
RUN-003344,50,80,10,60
RUN-003345,30,60,15,30
RUN-003346,50,80,20,60
RUN-003347,30,80,15,30
RUN-003348,50,60,15,45
RUN-003349,40,80,15,60
RUN-003350,30,60,20,30
RUN-003351,40,80,10,30
RUN-003352,30,60,20,30
RUN-003353,50,60,10,60
RUN-003354,50,60,10,60
RUN-003355,30,60,20,60
RUN-003356,50,60,15,60
RUN-003357,50,60,10,60
RUN-003358,50,60,20,45
RUN-003359,30,60,20,45
RUN-003360,30,60,10,60
RUN-003361,50,60,10,60
RUN-003362,50,60,20,30
RUN-003363,40,60,15,30
RUN-003364,50,80,15,30
RUN-003365,50,80,20,60
RUN-003366,40,80,20,60
RUN-003367,30,60,20,45
RUN-003368,30,80,10,30
RUN-003369,40,60,15,30
RUN-003370,30,60,20,45
RUN-003371,30,80,10,60
RUN-003372,40,60,10,45
RUN-003373,30,60,10,60
RUN-003374,40,80,20,60
RUN-003375,50,80,20,45
RUN-003376,50,60,15,60
RUN-003377,40,60,10,30
RUN-003378,40,80,10,45
RUN-003379,30,80,20,45
RUN-003380,30,80,15,45
RUN-003381,30,80,15,30
RUN-003382,30,60,15,45
RUN-003383,40,80,20,45
RUN-003384,30,80,10,30
RUN-003385,50,80,10,45
RUN-003386,50,80,15,30
RUN-003387,30,60,20,60
RUN-003388,30,60,20,30
RUN-003389,40,80,10,60
RUN-003390,40,60,15,30
RUN-003391,30,60,15,45
RUN-003392,50,80,10,45
RUN-003393,40,60,10,45
RUN-003394,50,60,15,30
RUN-003395,40,80,20,60
RUN-003396,40,60,20,60
RUN-003397,40,80,15,60
RUN-003398,50,60,20,60
RUN-003399,40,80,20,30
RUN-003400,40,80,20,60
RUN-003401,30,60,20,60
RUN-003402,40,80,10,60
RUN-003403,40,80,10,45
RUN-003404,50,80,20,60
RUN-003405,30,80,10,60
RUN-003406,40,60,10,60
RUN-003407,50,80,10,60
RUN-003408,30,60,15,45
RUN-003409,40,60,10,45
RUN-003410,40,80,15,60
RUN-003411,50,60,15,60
RUN-003412,40,80,10,45
RUN-003413,50,80,15,45
RUN-003414,50,80,10,45
RUN-003415,30,60,10,30
RUN-003416,50,60,20,60
RUN-003417,30,60,10,60
RUN-003418,50,80,20,30
RUN-003419,40,80,15,30
RUN-003420,30,80,10,60
RUN-003421,30,80,10,60
RUN-003422,50,60,10,45
RUN-003423,40,60,10,60
RUN-003424,30,60,15,60
RUN-003425,40,60,10,45
RUN-003426,30,80,15,45
RUN-003427,30,80,15,30
RUN-003428,50,60,10,30
RUN-003429,40,80,20,60
RUN-003430,40,80,20,60
RUN-003431,30,80,20,45
RUN-003432,30,60,10,60
RUN-003433,50,60,20,60
RUN-003434,40,60,15,60
RUN-003435,30,80,10,30
RUN-003436,30,60,20,60
RUN-003437,30,60,15,30
RUN-003438,40,60,20,45
RUN-003439,30,80,10,45
RUN-003440,50,80,20,45
RUN-003441,30,60,10,60
RUN-003442,50,80,10,60
RUN-003443,40,80,20,45
RUN-003444,50,80,15,60
RUN-003445,40,80,20,45
RUN-003446,40,60,15,60
RUN-003447,50,80,15,60
RUN-003448,30,60,15,30
RUN-003449,30,80,20,45
RUN-003450,30,80,20,30
RUN-003451,50,60,20,45
RUN-003452,30,80,10,60
RUN-003453,30,80,15,30
RUN-003454,40,80,10,45
RUN-003455,30,60,10,60
RUN-003456,50,80,10,30
RUN-003457,30,80,20,60
RUN-003458,30,80,15,45
RUN-003459,50,60,10,45
RUN-003460,30,80,10,60
RUN-003461,40,80,10,30
RUN-003462,40,60,10,30
RUN-003463,30,80,20,60
RUN-003464,40,60,10,60
RUN-003465,30,60,10,45
RUN-003466,50,80,20,60
RUN-003467,30,60,15,30
RUN-003468,30,60,20,45
RUN-003469,30,60,15,60
RUN-003470,50,80,10,30
RUN-003471,30,80,15,30
RUN-003472,40,60,10,30
RUN-003473,40,60,20,60
RUN-003474,40,80,15,45
RUN-003475,50,80,20,30
RUN-003476,50,80,20,30
RUN-003477,50,80,10,45
RUN-003478,50,60,20,60
RUN-003479,40,80,15,45
RUN-003480,30,60,15,60
RUN-003481,30,80,10,60
RUN-003482,40,60,15,60
RUN-003483,30,60,15,30
RUN-003484,50,60,10,60
RUN-003485,40,60,10,45
RUN-003486,50,80,15,45
RUN-003487,50,60,15,30
RUN-003488,30,60,15,45
RUN-003489,30,60,20,30
RUN-003490,40,80,10,45
RUN-003491,30,80,15,30
RUN-003492,40,80,20,45
RUN-003493,30,80,15,60
RUN-003494,30,60,20,60
RUN-003495,40,60,15,60
RUN-003496,50,80,20,60
RUN-003497,40,60,15,60
RUN-003498,30,80,15,30
RUN-003499,40,60,15,45
RUN-003500,50,80,15,30
RUN-003501,50,60,20,45
RUN-003502,50,60,15,30
RUN-003503,40,80,10,45
RUN-003504,30,60,15,60
RUN-003505,40,80,15,60
RUN-003506,30,60,15,45
RUN-003507,30,60,20,60
RUN-003508,50,60,20,30
RUN-003509,40,60,10,30
RUN-003510,30,60,20,45
RUN-003511,30,80,10,30
RUN-003512,40,60,20,30
RUN-003513,50,80,20,60
RUN-003514,40,60,10,60
RUN-003515,30,60,10,45
RUN-003516,50,60,15,30
RUN-003517,40,80,10,30
RUN-003518,40,60,20,60
RUN-003519,50,80,20,60
RUN-003520,30,80,15,45
RUN-003521,50,60,15,30
RUN-003522,50,80,10,45
RUN-003523,50,60,15,30
RUN-003524,40,60,20,45
RUN-003525,50,60,20,60
RUN-003526,40,80,15,45
RUN-003527,30,60,10,45
RUN-003528,40,80,20,45
RUN-003529,40,60,20,30
RUN-003530,40,80,10,60
RUN-003531,50,80,20,30
RUN-003532,40,60,15,30
RUN-003533,30,80,20,45
RUN-003534,50,80,10,60
RUN-003535,30,60,20,30
RUN-003536,30,80,20,45
RUN-003537,30,60,20,30
RUN-003538,30,80,10,60
RUN-003539,40,60,20,45
RUN-003540,30,80,20,45
RUN-003541,30,80,20,45
RUN-003542,40,60,10,30
RUN-003543,30,60,20,60
RUN-003544,30,80,15,30
RUN-003545,50,80,10,30
RUN-003546,50,80,10,60
RUN-003547,30,80,10,30
RUN-003548,50,60,10,30
RUN-003549,50,60,20,30
RUN-003550,50,60,10,45
RUN-003551,40,80,10,60
RUN-003552,40,80,10,60
RUN-003553,40,80,20,45
RUN-003554,40,60,15,30
RUN-003555,50,60,15,45
RUN-003556,40,60,10,45
RUN-003557,30,80,20,30
RUN-003558,50,80,15,60
RUN-003559,50,60,15,30
RUN-003560,50,80,20,30
RUN-003561,40,60,15,60
RUN-003562,30,80,15,30
RUN-003563,30,60,20,45
RUN-003564,30,80,15,30
RUN-003565,50,80,15,60
RUN-003566,50,60,20,45
RUN-003567,30,60,20,45
RUN-003568,50,80,15,60
RUN-003569,40,60,20,30
RUN-003570,30,80,20,45
RUN-003571,40,60,10,30
RUN-003572,50,60,15,30
RUN-003573,50,60,10,45
RUN-003574,50,60,15,30
RUN-003575,50,60,10,60
RUN-003576,30,80,15,45
RUN-003577,30,60,20,30
RUN-003578,40,60,15,30
RUN-003579,40,60,10,30
RUN-003580,50,60,10,60
RUN-003581,30,60,15,45
RUN-003582,40,60,15,60
RUN-003583,40,60,10,45
RUN-003584,40,80,20,30
RUN-003585,40,60,15,60
RUN-003586,30,60,20,60
RUN-003587,30,60,10,60
RUN-003588,40,80,20,45
RUN-003589,30,80,10,45
RUN-003590,40,60,10,60
RUN-003591,50,60,15,60
RUN-003592,50,80,20,60
RUN-003593,30,80,10,30
RUN-003594,30,60,10,45
RUN-003595,50,80,15,30
RUN-003596,40,60,20,45
RUN-003597,50,80,10,60
RUN-003598,50,60,20,30
RUN-003599,40,60,20,45
RUN-003600,30,80,20,45
RUN-003601,50,60,15,45
RUN-003602,30,60,15,30
RUN-003603,30,60,10,45
RUN-003604,40,60,20,30
RUN-003605,30,80,15,30
RUN-003606,30,80,20,45
RUN-003607,40,80,20,45
RUN-003608,50,80,15,30
RUN-003609,50,60,10,60
RUN-003610,50,80,10,60
RUN-003611,50,80,20,60
RUN-003612,30,80,10,30
RUN-003613,50,80,15,60
RUN-003614,40,60,10,60
RUN-003615,30,80,10,30
RUN-003616,30,80,15,60
RUN-003617,40,60,10,30
RUN-003618,30,60,20,45
RUN-003619,30,60,10,45
RUN-003620,50,80,20,60
RUN-003621,40,80,15,30
RUN-003622,50,80,20,45
RUN-003623,40,60,20,45
RUN-003624,40,60,20,60
RUN-003625,30,80,10,45
RUN-003626,30,60,20,45
RUN-003627,30,80,15,30
RUN-003628,50,80,15,60
RUN-003629,40,80,15,60
RUN-003630,50,80,15,60
RUN-003631,30,60,15,45
RUN-003632,40,80,10,60
RUN-003633,30,60,10,60
RUN-003634,50,60,10,60
RUN-003635,50,80,10,60
RUN-003636,30,60,15,60
RUN-003637,50,80,15,45
RUN-003638,30,60,20,60
RUN-003639,50,60,10,30
RUN-003640,50,60,10,60
RUN-003641,30,80,10,30
RUN-003642,30,80,10,45
RUN-003643,30,60,10,30
RUN-003644,50,60,15,30
RUN-003645,50,80,10,30
RUN-003646,40,60,10,30
RUN-003647,40,80,20,30
RUN-003648,40,80,10,30
RUN-003649,50,80,15,45
RUN-003650,40,60,10,60
RUN-003651,40,60,20,45
RUN-003652,50,60,10,30
RUN-003653,30,60,10,30
RUN-003654,30,60,10,30
RUN-003655,40,60,15,45
RUN-003656,50,80,15,45
RUN-003657,40,60,15,30
RUN-003658,50,60,15,30
RUN-003659,30,60,20,60
RUN-003660,50,60,10,45
RUN-003661,40,60,15,30
RUN-003662,30,60,10,45
RUN-003663,30,80,15,60
RUN-003664,40,80,15,60
RUN-003665,50,60,20,60
RUN-003666,50,60,20,45
RUN-003667,50,60,10,60
RUN-003668,40,80,15,45
RUN-003669,30,60,20,30
RUN-003670,50,80,15,60
RUN-003671,30,80,10,60
RUN-003672,30,60,10,60
RUN-003673,30,80,15,30
RUN-003674,50,80,20,45
RUN-003675,30,60,15,60
RUN-003676,30,80,20,60
RUN-003677,40,80,20,30
RUN-003678,30,80,15,30
RUN-003679,50,60,20,30
RUN-003680,50,60,20,45
RUN-003681,50,60,15,45
RUN-003682,30,60,15,60
RUN-003683,30,60,20,45
RUN-003684,50,80,10,30
RUN-003685,50,80,15,30
RUN-003686,50,80,15,60
RUN-003687,50,60,10,60
RUN-003688,50,60,20,30
RUN-003689,50,80,20,45
RUN-003690,40,60,10,30
RUN-003691,30,80,15,45
RUN-003692,40,60,15,60
RUN-003693,30,60,20,60
RUN-003694,40,80,10,60
RUN-003695,50,60,15,60
RUN-003696,50,60,20,45
RUN-003697,30,80,15,60
RUN-003698,40,60,20,45
RUN-003699,40,80,15,45
RUN-003700,40,60,15,60
RUN-003701,50,80,20,45
RUN-003702,50,60,15,60
RUN-003703,30,60,10,45
RUN-003704,40,80,15,30
RUN-003705,30,80,15,45
RUN-003706,40,80,10,45
RUN-003707,30,80,10,60
RUN-003708,50,80,15,60
RUN-003709,40,60,10,45
RUN-003710,50,60,10,30
RUN-003711,30,60,15,30
RUN-003712,30,60,15,60
RUN-003713,40,60,10,45
RUN-003714,50,80,10,60
RUN-003715,50,60,10,45
RUN-003716,30,80,20,30
RUN-003717,50,60,15,30
RUN-003718,40,80,20,60
RUN-003719,50,80,15,45
RUN-003720,30,80,10,60
