run_id,brush_speed_rpm,contact_force_n,chem_type,chem_conc_pct,megasonic_w,megasonic_khz,di_temp_c,rinse_s,dry_type
RUN-005781,240,7,acidic,0.424,250,800,22.11,40,SR
RUN-005782,220,9,alkaline,1.0,150,800,22.622,20,Marangoni
RUN-005783,240,9,alkaline,1.058,0,0,22.743,30,SR
RUN-005784,200,7,alkaline,0.797,0,0,21.847,30,SR
RUN-005785,240,9,alkaline,1.028,150,800,22.257,20,Marangoni
RUN-005786,220,9,alkaline,1.075,150,800,22.025,20,SR
RUN-005787,200,5,acidic,0.332,150,1000,22.553,20,SR
RUN-005788,220,7,alkaline,0.946,150,800,22.241,20,Marangoni
RUN-005789,220,5,acidic,0.523,250,800,22.191,40,Marangoni
RUN-005790,220,7,alkaline,1.036,150,800,22.705,40,SR
RUN-005791,200,5,acidic,0.543,150,1000,22.761,40,SR
RUN-005792,200,7,acidic,0.468,150,800,22.617,20,SR
RUN-005793,240,9,acidic,0.507,0,0,22.109,30,SR
RUN-005794,240,9,alkaline,1.06,250,1000,22.276,40,Marangoni
RUN-005795,240,9,alkaline,1.01,250,800,22.202,20,SR
RUN-005796,220,9,alkaline,1.004,250,800,22.264,30,Marangoni
RUN-005797,240,7,alkaline,1.066,250,1000,22.273,30,Marangoni
RUN-005798,200,7,alkaline,0.978,250,1000,22.406,30,SR
RUN-005799,240,5,alkaline,0.828,0,0,22.513,20,SR
RUN-005800,200,7,alkaline,1.179,0,0,22.662,40,SR
RUN-005801,220,5,acidic,0.513,0,0,22.142,20,Marangoni
RUN-005802,240,5,acidic,0.356,250,800,22.557,40,Marangoni
RUN-005803,240,5,acidic,0.352,150,800,21.984,20,Marangoni
RUN-005804,240,9,alkaline,0.932,0,0,22.324,30,SR
RUN-005805,220,5,alkaline,0.902,250,1000,22.234,30,SR
RUN-005806,200,9,acidic,0.518,250,1000,21.91,30,SR
RUN-005807,240,5,acidic,0.465,150,800,22.4,40,SR
RUN-005808,240,9,alkaline,1.021,150,800,22.063,40,Marangoni
RUN-005809,200,5,alkaline,1.129,150,800,22.583,20,SR
RUN-005810,240,5,alkaline,0.922,150,1000,22.302,20,SR
RUN-005811,200,9,acidic,0.659,150,800,22.266,20,SR
RUN-005812,200,7,alkaline,1.091,250,1000,21.783,30,SR
RUN-005813,200,7,acidic,0.423,150,800,21.611,30,SR
RUN-005814,240,7,acidic,0.476,150,800,21.855,40,Marangoni
RUN-005815,200,7,acidic,0.667,150,1000,22.207,20,Marangoni
RUN-005816,220,7,acidic,0.657,150,1000,21.701,40,SR
RUN-005817,220,5,acidic,0.482,250,800,21.868,30,SR
RUN-005818,200,5,acidic,0.389,250,1000,21.806,20,Marangoni
RUN-005819,200,7,alkaline,0.843,0,0,22.041,20,Marangoni
RUN-005820,200,5,acidic,0.467,250,800,21.989,20,Marangoni
RUN-005821,240,5,acidic,0.412,0,0,21.495,20,SR
RUN-005822,200,7,alkaline,1.048,150,800,22.277,40,SR
RUN-005823,240,9,acidic,0.457,0,0,21.812,30,Marangoni
RUN-005824,240,5,acidic,0.54,0,0,21.974,40,SR
RUN-005825,220,9,acidic,0.319,250,1000,21.638,40,SR
RUN-005826,200,9,alkaline,1.017,250,800,22.015,20,Marangoni
RUN-005827,220,5,acidic,0.459,150,1000,22.061,30,Marangoni
RUN-005828,200,7,acidic,0.593,150,1000,21.445,30,Marangoni
RUN-005829,220,5,alkaline,0.899,0,0,21.554,30,SR
RUN-005830,200,7,acidic,0.343,250,800,21.483,30,SR
RUN-005831,240,5,acidic,0.525,0,0,21.726,30,SR
RUN-005832,200,9,alkaline,1.104,250,1000,21.54,20,Marangoni
RUN-005833,240,7,acidic,0.58,0,0,21.913,30,Marangoni
RUN-005834,240,7,acidic,0.591,0,0,21.297,30,SR
RUN-005835,240,9,acidic,0.664,150,1000,21.56,30,SR
RUN-005836,240,5,acidic,0.363,0,0,21.065,40,Marangoni
RUN-005837,200,9,acidic,0.406,0,0,21.503,20,SR
RUN-005838,220,7,alkaline,0.903,0,0,21.803,40,SR
RUN-005839,220,5,alkaline,0.974,0,0,21.594,40,Marangoni
RUN-005840,200,7,alkaline,0.969,150,800,21.652,30,Marangoni
RUN-005841,200,9,alkaline,0.935,250,800,21.406,40,SR
RUN-005842,220,9,acidic,0.527,250,800,21.416,40,SR
RUN-005843,240,7,acidic,0.454,250,800,21.637,20,SR
RUN-005844,240,7,acidic,0.573,0,0,21.576,20,SR
RUN-005845,220,7,acidic,0.605,250,800,21.75,40,Marangoni
RUN-005846,200,9,acidic,0.543,150,800,21.384,20,Marangoni
RUN-005847,240,9,alkaline,0.901,150,800,21.212,20,SR
RUN-005848,220,7,acidic,0.396,150,1000,21.17,20,Marangoni
RUN-005849,240,7,acidic,0.497,0,0,21.761,30,Marangoni
RUN-005850,240,9,alkaline,1.112,150,1000,21.676,40,Marangoni
RUN-005851,240,9,alkaline,0.927,250,800,21.2,30,SR
RUN-005852,240,5,acidic,0.488,150,800,20.94,30,SR
RUN-005853,200,9,acidic,0.561,250,1000,21.798,20,Marangoni
RUN-005854,220,9,alkaline,1.08,150,1000,21.574,20,SR
RUN-005855,220,5,acidic,0.504,0,0,21.651,40,SR
RUN-005856,220,5,acidic,0.44,150,800,21.785,20,Marangoni
RUN-005857,220,7,acidic,0.288,250,800,22.035,20,SR
RUN-005858,240,9,acidic,0.589,150,800,21.934,20,Marangoni
RUN-005859,240,9,alkaline,1.049,0,0,22.178,30,SR
RUN-005860,200,9,acidic,0.555,250,1000,21.803,20,Marangoni
RUN-005861,240,7,acidic,0.451,0,0,21.599,30,SR
RUN-005862,240,5,acidic,0.606,0,0,21.96,30,Marangoni
RUN-005863,240,9,acidic,0.402,0,0,21.709,30,Marangoni
RUN-005864,240,7,alkaline,1.101,150,1000,21.75,30,SR
RUN-005865,240,7,alkaline,0.975,250,1000,22.068,30,SR
RUN-005866,240,5,acidic,0.604,150,800,22.053,40,Marangoni
RUN-005867,240,7,alkaline,1.074,0,0,21.828,20,SR
RUN-005868,240,5,alkaline,0.945,250,800,21.773,40,SR
RUN-005869,240,5,acidic,0.565,250,1000,21.798,20,Marangoni
RUN-005870,240,9,acidic,0.473,150,800,21.856,20,SR
RUN-005871,240,7,acidic,0.483,150,1000,22.303,20,SR
RUN-005872,240,9,acidic,0.534,0,0,21.965,40,SR
RUN-005873,240,5,acidic,0.526,0,0,22.072,20,SR
RUN-005874,220,5,acidic,0.392,0,0,21.697,20,Marangoni
RUN-005875,220,5,acidic,0.582,0,0,22.026,40,SR
RUN-005876,220,9,alkaline,1.078,0,0,21.372,20,SR
RUN-005877,240,7,alkaline,1.146,150,1000,21.954,40,SR
RUN-005878,200,5,alkaline,0.878,150,800,21.771,30,Marangoni
RUN-005879,240,5,acidic,0.662,0,0,22.434,40,SR
RUN-005880,220,5,acidic,0.587,150,800,21.492,40,Marangoni
RUN-005881,200,5,acidic,0.722,250,800,21.895,40,Marangoni
RUN-005882,200,7,acidic,0.421,0,0,21.544,40,SR
RUN-005883,220,9,alkaline,0.988,250,1000,21.756,30,Marangoni
RUN-005884,200,5,alkaline,1.083,0,0,22.196,40,Marangoni
RUN-005885,200,9,acidic,0.662,150,800,22.208,30,SR
RUN-005886,240,9,alkaline,0.9,0,0,22.133,40,Marangoni
RUN-005887,200,7,acidic,0.39,150,1000,21.865,20,SR
RUN-005888,220,5,acidic,0.621,0,0,22.09,40,Marangoni
RUN-005889,200,9,acidic,0.475,150,1000,21.658,20,SR
RUN-005890,200,5,alkaline,1.022,0,0,21.603,20,SR
RUN-005891,240,5,alkaline,1.117,0,0,21.726,30,SR
RUN-005892,200,7,alkaline,0.991,150,800,21.753,20,SR
RUN-005893,240,5,alkaline,0.83,0,0,22.383,40,SR
RUN-005894,200,5,alkaline,1.11,150,1000,21.385,30,Marangoni
RUN-005895,240,7,acidic,0.545,250,800,21.723,20,Marangoni
RUN-005896,220,5,alkaline,1.016,0,0,21.596,40,SR
RUN-005897,240,5,acidic,0.455,250,1000,21.434,20,Marangoni
RUN-005898,220,5,alkaline,1.072,150,1000,21.576,20,SR
RUN-005899,200,7,acidic,0.377,250,1000,21.694,40,SR
RUN-005900,200,9,alkaline,1.058,0,0,21.847,30,SR
RUN-005901,240,5,alkaline,0.874,150,800,21.786,30,SR
RUN-005902,200,9,acidic,0.735,250,1000,21.577,40,Marangoni
RUN-005903,220,9,acidic,0.644,0,0,21.81,20,Marangoni
RUN-005904,200,5,acidic,0.502,250,1000,21.577,20,SR
RUN-005905,240,5,alkaline,0.992,150,800,21.979,20,Marangoni
RUN-005906,240,7,alkaline,1.03,0,0,21.178,20,SR
RUN-005907,220,9,alkaline,0.888,150,800,21.714,20,Marangoni
RUN-005908,200,5,acidic,0.384,0,0,21.181,20,SR
RUN-005909,240,9,acidic,0.475,0,0,21.259,40,SR
RUN-005910,240,7,acidic,0.551,0,0,22.171,30,Marangoni
RUN-005911,200,5,acidic,0.409,0,0,22.009,30,Marangoni
RUN-005912,200,7,acidic,0.314,150,1000,21.238,40,Marangoni
RUN-005913,200,9,acidic,0.479,150,800,21.257,30,Marangoni
RUN-005914,240,5,alkaline,0.974,250,800,21.58,20,Marangoni
RUN-005915,240,7,acidic,0.495,250,800,21.455,40,SR
RUN-005916,220,5,acidic,0.656,150,1000,21.883,20,SR
RUN-005917,200,9,alkaline,0.994,250,1000,21.555,30,SR
RUN-005918,200,5,acidic,0.448,250,1000,20.774,30,Marangoni
RUN-005919,200,9,alkaline,1.094,250,800,22.027,40,Marangoni
RUN-005920,220,5,acidic,0.556,0,0,22.12,30,SR
RUN-005921,240,7,acidic,0.471,250,800,21.858,20,Marangoni
RUN-005922,240,7,acidic,0.452,250,1000,21.338,40,Marangoni
RUN-005923,200,7,acidic,0.566,0,0,21.477,20,Marangoni
RUN-005924,240,9,acidic,0.437,0,0,21.941,30,SR
RUN-005925,220,7,alkaline,1.044,0,0,21.874,20,Marangoni
RUN-005926,200,9,alkaline,1.082,0,0,21.592,30,SR
RUN-005927,220,5,alkaline,1.166,0,0,21.924,40,SR
RUN-005928,240,9,alkaline,1.01,250,800,21.683,40,Marangoni
RUN-005929,220,5,acidic,0.417,150,800,21.756,20,Marangoni
RUN-005930,220,9,alkaline,1.081,0,0,22.47,20,SR
RUN-005931,240,5,alkaline,0.951,150,1000,21.983,20,SR
RUN-005932,200,9,alkaline,0.974,0,0,21.895,20,Marangoni
RUN-005933,220,9,acidic,0.543,0,0,21.991,30,SR
RUN-005934,220,7,alkaline,0.965,150,1000,21.808,40,SR
RUN-005935,220,5,acidic,0.559,0,0,22.0,20,SR
RUN-005936,220,9,acidic,0.431,0,0,22.145,30,Marangoni
RUN-005937,240,5,alkaline,0.977,150,1000,21.662,30,SR
RUN-005938,220,5,alkaline,1.044,250,800,21.878,20,Marangoni
RUN-005939,200,5,acidic,0.538,0,0,22.204,30,SR
RUN-005940,240,7,alkaline,1.1,250,800,21.94,30,Marangoni
RUN-005941,220,9,alkaline,1.111,150,800,21.528,20,SR
RUN-005942,220,5,acidic,0.427,0,0,22.291,20,Marangoni
RUN-005943,220,5,alkaline,1.008,150,1000,21.698,30,Marangoni
RUN-005944,220,7,acidic,0.396,250,1000,21.607,30,Marangoni
RUN-005945,240,9,acidic,0.562,150,800,22.336,30,Marangoni
RUN-005946,240,5,acidic,0.413,250,800,21.395,30,SR
RUN-005947,240,7,acidic,0.472,150,800,22.132,40,Marangoni
RUN-005948,240,7,acidic,0.257,150,800,22.285,40,Marangoni
RUN-005949,220,7,acidic,0.456,0,0,22.178,20,SR
RUN-005950,200,9,acidic,0.312,150,800,22.016,20,SR
RUN-005951,240,9,acidic,0.49,150,800,22.375,40,SR
RUN-005952,200,5,alkaline,0.937,150,800,22.101,40,Marangoni
RUN-005953,240,5,acidic,0.452,0,0,22.196,20,SR
RUN-005954,200,5,acidic,0.5,250,800,22.444,30,Marangoni
RUN-005955,220,9,acidic,0.499,150,1000,22.197,40,SR
RUN-005956,200,7,acidic,0.441,250,1000,22.46,30,SR
RUN-005957,220,7,alkaline,0.994,0,0,22.231,40,SR
RUN-005958,240,9,alkaline,1.095,0,0,22.438,40,Marangoni
RUN-005959,240,7,acidic,0.572,150,800,22.464,40,Marangoni
RUN-005960,240,7,acidic,0.323,250,800,22.215,20,Marangoni
RUN-005961,220,5,alkaline,1.035,250,800,21.835,20,SR
RUN-005962,240,7,acidic,0.485,0,0,22.381,30,SR
RUN-005963,220,5,acidic,0.622,250,800,22.821,40,SR
RUN-005964,240,7,acidic,0.648,250,1000,22.575,40,SR
RUN-005965,240,9,acidic,0.4,150,800,22.181,20,Marangoni
RUN-005966,220,9,alkaline,1.115,250,800,22.198,20,SR
RUN-005967,220,7,acidic,0.42,0,0,21.99,30,Marangoni
RUN-005968,220,5,alkaline,0.976,250,1000,22.71,20,Marangoni
RUN-005969,200,7,acidic,0.593,250,800,22.166,20,Marangoni
RUN-005970,200,9,acidic,0.398,0,0,22.233,20,SR
RUN-005971,240,9,alkaline,1.078,0,0,22.738,40,SR
RUN-005972,220,9,acidic,0.444,150,1000,21.961,20,SR
RUN-005973,240,7,acidic,0.508,150,800,22.39,40,Marangoni
RUN-005974,200,7,acidic,0.49,250,1000,21.878,20,Marangoni
RUN-005975,240,9,alkaline,1.179,0,0,22.397,30,Marangoni
RUN-005976,220,7,acidic,0.295,250,800,22.435,40,Marangoni
RUN-005977,200,9,alkaline,1.13,0,0,22.674,30,SR
RUN-005978,200,5,alkaline,0.885,0,0,22.195,20,Marangoni
RUN-005979,220,5,acidic,0.356,150,800,22.384,30,Marangoni
RUN-005980,200,5,acidic,0.485,250,1000,22.24,40,SR
RUN-005981,200,7,acidic,0.568,250,1000,22.178,40,SR
RUN-005982,240,7,alkaline,0.758,250,1000,22.828,30,SR
RUN-005983,200,7,acidic,0.368,150,800,22.338,40,SR
RUN-005984,200,9,acidic,0.483,150,800,22.088,40,SR
RUN-005985,240,7,acidic,0.571,250,800,22.178,30,Marangoni
RUN-005986,200,5,alkaline,1.088,250,1000,21.944,30,SR
RUN-005987,200,7,acidic,0.402,0,0,22.249,30,Marangoni
RUN-005988,200,5,acidic,0.512,150,1000,21.915,30,SR
RUN-005989,220,7,acidic,0.548,250,800,22.324,20,SR
RUN-005990,200,7,acidic,0.5,150,800,22.053,30,Marangoni
RUN-005991,240,7,alkaline,1.187,150,800,22.306,20,SR
RUN-005992,240,9,alkaline,0.935,150,800,21.831,40,SR
RUN-005993,220,7,acidic,0.545,0,0,22.151,30,Marangoni
RUN-005994,240,5,alkaline,0.999,150,1000,22.332,30,SR
RUN-005995,240,5,alkaline,1.049,250,800,22.284,30,SR
RUN-005996,220,7,alkaline,0.867,150,800,22.002,20,Marangoni
RUN-005997,220,5,acidic,0.542,150,1000,21.99,30,SR
RUN-005998,220,9,acidic,0.513,150,800,21.875,20,Marangoni
RUN-005999,200,5,alkaline,0.989,0,0,22.618,30,SR
RUN-006000,200,5,alkaline,1.243,150,800,22.329,40,Marangoni
RUN-006001,200,5,alkaline,0.775,150,1000,22.214,40,Marangoni
RUN-006002,240,5,alkaline,0.952,250,1000,22.097,30,Marangoni
RUN-006003,220,7,alkaline,0.923,150,800,22.271,40,Marangoni
RUN-006004,200,5,acidic,0.597,0,0,22.414,40,Marangoni
RUN-006005,240,9,acidic,0.606,250,800,22.337,20,SR
RUN-006006,240,5,acidic,0.394,150,1000,21.983,20,Marangoni
RUN-006007,220,5,acidic,0.326,0,0,22.342,40,SR
RUN-006008,240,5,alkaline,1.032,250,1000,21.634,20,SR
RUN-006009,220,5,alkaline,1.143,150,800,22.462,30,SR
RUN-006010,200,9,acidic,0.571,0,0,22.057,40,SR
RUN-006011,220,7,alkaline,0.919,0,0,22.393,40,SR
RUN-006012,200,5,acidic,0.607,0,0,22.36,40,Marangoni
RUN-006013,240,7,acidic,0.286,250,1000,22.105,20,Marangoni
RUN-006014,200,7,acidic,0.494,0,0,22.584,20,SR
RUN-006015,220,7,acidic,0.493,250,800,22.335,20,SR
RUN-006016,200,9,acidic,0.621,250,1000,21.984,30,SR
RUN-006017,220,9,alkaline,1.009,150,800,22.574,20,Marangoni
RUN-006018,200,9,acidic,0.513,250,800,21.962,40,SR
RUN-006019,220,7,alkaline,0.988,150,800,22.419,30,SR
RUN-006020,220,9,alkaline,1.095,250,800,22.05,30,SR
RUN-006021,220,5,acidic,0.434,150,1000,22.788,40,Marangoni
RUN-006022,200,9,alkaline,1.029,250,800,22.005,40,SR
RUN-006023,220,5,acidic,0.472,0,0,22.924,30,Marangoni
RUN-006024,200,7,acidic,0.469,0,0,22.51,20,SR
RUN-006025,240,9,alkaline,1.037,250,800,22.336,40,SR
RUN-006026,240,5,acidic,0.477,250,1000,22.677,30,Marangoni
RUN-006027,220,5,alkaline,0.902,150,800,22.221,40,SR
RUN-006028,220,9,acidic,0.442,0,0,22.46,20,SR
RUN-006029,200,9,alkaline,1.095,0,0,22.348,30,SR
RUN-006030,220,7,alkaline,0.839,0,0,22.275,40,Marangoni
RUN-006031,200,7,acidic,0.496,250,1000,22.196,20,Marangoni
RUN-006032,240,5,acidic,0.49,150,1000,22.05,40,SR
RUN-006033,200,7,alkaline,0.808,150,1000,22.752,20,Marangoni
RUN-006034,220,5,acidic,0.23,0,0,22.422,30,Marangoni
RUN-006035,220,5,alkaline,1.165,250,800,22.182,40,Marangoni
RUN-006036,220,9,acidic,0.597,150,1000,21.807,40,Marangoni
RUN-006037,200,5,alkaline,0.965,0,0,22.729,40,SR
RUN-006038,200,9,acidic,0.516,0,0,22.812,20,SR
RUN-006039,220,7,acidic,0.584,0,0,21.964,20,SR
RUN-006040,220,7,acidic,0.428,250,1000,22.027,40,Marangoni
RUN-006041,240,7,alkaline,1.06,0,0,22.017,30,Marangoni
RUN-006042,200,9,alkaline,1.057,0,0,22.598,40,SR
RUN-006043,200,7,acidic,0.464,0,0,22.459,30,SR
RUN-006044,240,7,alkaline,0.987,250,1000,22.42,30,Marangoni
RUN-006045,240,7,alkaline,1.105,250,1000,22.359,40,Marangoni
RUN-006046,240,7,alkaline,1.13,0,0,22.347,20,Marangoni
RUN-006047,220,9,alkaline,1.068,150,1000,22.292,40,SR
RUN-006048,240,9,acidic,0.541,250,800,22.607,20,SR
RUN-006049,220,7,alkaline,0.987,0,0,22.291,30,Marangoni
RUN-006050,240,5,alkaline,1.215,0,0,22.198,20,SR
RUN-006051,200,7,acidic,0.531,150,800,21.773,30,SR
RUN-006052,200,7,acidic,0.446,250,800,22.274,30,SR
RUN-006053,200,9,acidic,0.662,0,0,22.231,30,Marangoni
RUN-006054,240,9,acidic,0.5,150,1000,22.202,30,SR
RUN-006055,240,9,acidic,0.42,250,1000,22.353,30,SR
RUN-006056,200,5,alkaline,0.899,150,800,22.818,30,SR
RUN-006057,240,5,acidic,0.568,250,1000,21.801,40,SR
RUN-006058,220,9,acidic,0.532,150,800,22.279,20,Marangoni
RUN-006059,200,5,alkaline,1.175,0,0,22.582,20,Marangoni
RUN-006060,220,7,alkaline,1.086,150,800,21.842,40,Marangoni
RUN-006061,200,5,alkaline,1.062,0,0,22.329,20,Marangoni
RUN-006062,240,7,acidic,0.586,150,800,22.013,20,Marangoni
RUN-006063,200,5,acidic,0.45,250,800,21.784,40,SR
RUN-006064,200,7,acidic,0.543,250,800,21.622,40,Marangoni
RUN-006065,200,7,alkaline,1.031,150,800,22.091,20,SR
RUN-006066,220,9,acidic,0.599,250,1000,20.995,30,Marangoni
RUN-006067,220,7,alkaline,0.858,0,0,21.64,30,SR
RUN-006068,220,7,acidic,0.582,150,800,21.616,40,Marangoni
RUN-006069,240,9,acidic,0.501,150,1000,22.166,20,SR
RUN-006070,200,9,alkaline,0.932,250,1000,21.851,40,Marangoni
RUN-006071,220,5,acidic,0.385,250,800,21.567,20,SR
RUN-006072,240,5,acidic,0.445,150,800,21.832,40,Marangoni
RUN-006073,220,7,acidic,0.541,0,0,21.967,20,SR
RUN-006074,200,7,acidic,0.645,250,1000,21.808,20,SR
RUN-006075,240,7,alkaline,1.096,250,1000,21.637,20,Marangoni
RUN-006076,220,7,acidic,0.517,150,1000,21.449,20,Marangoni
RUN-006077,200,9,alkaline,1.034,0,0,21.029,40,Marangoni
RUN-006078,200,9,acidic,0.481,0,0,21.629,20,Marangoni
RUN-006079,200,9,alkaline,1.07,250,800,20.987,30,SR
RUN-006080,200,9,acidic,0.439,0,0,21.696,20,SR
RUN-006081,240,5,acidic,0.527,150,800,21.755,40,Marangoni
RUN-006082,220,9,alkaline,0.957,150,1000,21.923,40,SR
RUN-006083,240,7,alkaline,0.999,0,0,21.871,40,Marangoni
RUN-006084,200,7,alkaline,1.138,150,800,22.212,40,SR
RUN-006085,220,9,acidic,0.407,150,800,21.808,40,SR
RUN-006086,200,5,acidic,0.673,150,800,21.159,20,SR
RUN-006087,200,9,acidic,0.586,250,800,21.228,40,SR
RUN-006088,220,7,acidic,0.446,250,1000,21.065,20,Marangoni
RUN-006089,200,5,acidic,0.451,250,1000,21.677,40,Marangoni
RUN-006090,220,9,alkaline,1.063,0,0,21.539,30,SR
RUN-006091,240,7,acidic,0.674,250,800,21.566,20,SR
RUN-006092,200,5,acidic,0.709,150,800,21.753,30,Marangoni
RUN-006093,220,7,acidic,0.34,0,0,21.613,20,SR
RUN-006094,200,9,alkaline,1.154,150,800,21.808,30,Marangoni
RUN-006095,200,9,alkaline,0.959,0,0,21.574,30,Marangoni
RUN-006096,240,7,acidic,0.538,250,1000,21.511,40,Marangoni
RUN-006097,240,9,acidic,0.497,0,0,21.709,30,SR
RUN-006098,220,5,alkaline,0.845,150,1000,21.986,30,Marangoni
RUN-006099,200,9,acidic,0.544,250,800,22.204,30,SR
RUN-006100,240,9,alkaline,0.914,250,800,21.183,40,Marangoni
RUN-006101,240,5,alkaline,0.99,250,800,21.56,30,SR
RUN-006102,240,7,acidic,0.543,250,1000,21.756,30,Marangoni
RUN-006103,220,7,acidic,0.702,250,1000,21.373,30,SR
RUN-006104,200,5,alkaline,0.959,0,0,21.056,40,Marangoni
RUN-006105,200,7,alkaline,0.989,0,0,21.612,30,SR
RUN-006106,220,7,acidic,0.393,250,800,21.269,40,SR
RUN-006107,240,9,acidic,0.626,0,0,21.927,30,Marangoni
RUN-006108,220,9,acidic,0.543,250,800,22.134,40,Marangoni
RUN-006109,220,9,alkaline,1.176,250,1000,21.322,30,SR
RUN-006110,240,5,acidic,0.579,250,1000,21.959,20,SR
RUN-006111,220,7,acidic,0.587,0,0,21.249,20,SR
RUN-006112,240,5,acidic,0.702,150,800,21.954,40,SR
RUN-006113,220,7,alkaline,1.012,0,0,22.1,30,SR
RUN-006114,200,7,acidic,0.462,0,0,21.235,30,Marangoni
RUN-006115,200,9,acidic,0.571,0,0,21.371,40,SR
RUN-006116,240,5,acidic,0.534,0,0,22.46,30,Marangoni
RUN-006117,220,9,acidic,0.542,0,0,21.536,20,SR
RUN-006118,220,5,acidic,0.417,150,1000,22.175,40,SR
RUN-006119,240,5,alkaline,1.182,250,800,21.743,40,Marangoni
RUN-006120,200,7,acidic,0.565,150,800,22.24,30,Marangoni
RUN-006121,240,9,acidic,0.559,0,0,22.244,40,Marangoni
RUN-006122,240,5,acidic,0.608,0,0,22.13,30,Marangoni
RUN-006123,240,5,acidic,0.649,150,1000,21.939,30,SR
RUN-006124,220,9,acidic,0.478,0,0,21.691,40,SR
RUN-006125,200,7,acidic,0.464,0,0,22.0,20,Marangoni
RUN-006126,240,5,acidic,0.583,250,1000,21.923,20,Marangoni
RUN-006127,220,5,alkaline,0.915,0,0,21.646,20,Marangoni
RUN-006128,240,9,alkaline,1.063,250,800,21.681,30,SR
RUN-006129,200,9,acidic,0.543,0,0,21.569,20,SR
RUN-006130,200,5,acidic,0.584,150,1000,21.509,30,Marangoni
RUN-006131,220,7,alkaline,0.983,0,0,21.619,40,Marangoni
RUN-006132,220,9,alkaline,0.88,0,0,22.481,20,Marangoni
RUN-006133,200,9,acidic,0.283,250,1000,22.165,30,SR
RUN-006134,220,7,acidic,0.51,0,0,21.764,30,SR
RUN-006135,220,9,acidic,0.53,150,1000,22.03,20,SR
RUN-006136,220,9,alkaline,1.091,250,1000,22.071,40,Marangoni
RUN-006137,200,9,acidic,0.512,250,1000,21.766,30,SR
RUN-006138,240,7,acidic,0.59,150,800,21.209,30,SR
RUN-006139,240,7,alkaline,1.069,250,800,21.339,30,Marangoni
RUN-006140,220,9,acidic,0.578,150,800,22.194,40,Marangoni
RUN-006141,220,9,acidic,0.473,0,0,22.213,40,Marangoni
RUN-006142,220,5,alkaline,0.821,150,1000,21.873,20,Marangoni
RUN-006143,200,9,acidic,0.6,250,1000,21.699,30,Marangoni
RUN-006144,200,5,acidic,0.535,150,1000,21.71,40,SR
RUN-006145,220,9,acidic,0.465,250,800,22.261,20,Marangoni
RUN-006146,200,5,alkaline,1.119,150,800,21.852,40,Marangoni
RUN-006147,200,5,alkaline,1.105,250,800,22.174,30,SR
RUN-006148,240,7,acidic,0.623,250,800,21.341,30,SR
RUN-006149,200,5,alkaline,0.96,0,0,21.505,20,Marangoni
RUN-006150,240,5,acidic,0.629,150,800,21.834,40,SR
RUN-006151,200,7,alkaline,0.953,250,800,21.568,30,Marangoni
RUN-006152,200,9,alkaline,0.97,250,800,21.788,40,SR
RUN-006153,240,9,acidic,0.455,150,1000,21.314,20,SR
RUN-006154,240,5,acidic,0.47,250,1000,21.432,30,SR
RUN-006155,200,7,acidic,0.652,250,1000,21.116,30,Marangoni
RUN-006156,220,5,acidic,0.4,150,1000,22.115,20,Marangoni
RUN-006157,220,7,acidic,0.498,250,1000,21.276,40,SR
RUN-006158,200,5,acidic,0.45,150,1000,21.181,30,Marangoni
RUN-006159,220,7,alkaline,1.233,250,800,22.398,20,Marangoni
RUN-006160,220,9,alkaline,1.105,250,1000,21.427,40,Marangoni
RUN-006161,200,7,acidic,0.446,0,0,21.194,20,SR
RUN-006162,200,9,alkaline,1.135,0,0,21.078,40,SR
RUN-006163,220,7,acidic,0.498,0,0,21.802,40,SR
RUN-006164,220,5,acidic,0.531,250,1000,21.527,20,Marangoni
RUN-006165,240,5,acidic,0.563,150,800,21.207,30,SR
RUN-006166,220,7,alkaline,0.951,150,800,21.644,40,Marangoni
RUN-006167,200,7,acidic,0.463,0,0,21.569,30,SR
RUN-006168,240,5,alkaline,1.204,150,1000,21.11,40,Marangoni
RUN-006169,240,7,alkaline,0.96,250,800,21.783,30,SR
RUN-006170,200,9,alkaline,0.984,250,800,21.828,30,SR
RUN-006171,220,5,alkaline,0.784,0,0,21.266,40,Marangoni
RUN-006172,240,5,alkaline,0.855,150,800,21.982,40,SR
RUN-006173,200,7,acidic,0.496,250,1000,21.949,20,Marangoni
RUN-006174,220,9,alkaline,0.834,250,800,21.379,40,SR
RUN-006175,220,9,acidic,0.43,250,800,21.26,40,SR
RUN-006176,240,9,acidic,0.36,250,800,21.929,40,SR
RUN-006177,220,9,acidic,0.297,150,1000,21.702,40,Marangoni
RUN-006178,200,9,acidic,0.435,150,800,21.375,40,SR
RUN-006179,240,9,alkaline,0.882,250,800,21.33,20,Marangoni
RUN-006180,220,7,acidic,0.426,0,0,21.566,40,SR
RUN-006181,200,5,alkaline,0.971,0,0,21.931,30,Marangoni
RUN-006182,220,9,acidic,0.367,250,800,22.392,30,SR
RUN-006183,240,7,acidic,0.434,0,0,21.979,40,SR
RUN-006184,200,5,acidic,0.616,0,0,21.891,40,SR
RUN-006185,200,5,alkaline,1.161,150,1000,22.515,20,Marangoni
RUN-006186,240,7,alkaline,1.225,0,0,21.935,30,Marangoni
RUN-006187,200,9,acidic,0.516,250,1000,22.155,30,SR
RUN-006188,220,5,acidic,0.53,250,800,21.562,20,SR
