run_id,split_hint,fab_id,tool_id,recipe_id,product_id,layer_id,process_type,wafer_id,lot_id,slurry_lot,run_start_ts,run_end_ts,pad_type,conditioner_type,slurry_type,slurry_pH,particle_size_nm,oxidizer_pct,pad_age_wafers,disk_age_wafers,pre_thickness_nm,target_post_thk_nm,endpoint_time_s,actual_polish_time_s,overpolish_s,endpoint_class,target_mrr_nmps,mrr_pred_nmps,mrr_err_abs,mrr_err_pct,mrr_err_ewma,drift_flag_mrr,auto_retrain,model_ref_pad_factor,model_ref_lot_pH,last_retrain_ts,scaler_group_key,channel_stats_version
RUN-005190,val,H-FAB,CMP-01,RCP-B,P114,M1,Cu,W-RUN-005190,LOT-0813,LOT-S9015,2025-08-13T22:48:37,2025-08-13T22:49:55,IC1000,Kinik-3.5,Cu-acidic,2.959,113.2,2.099,210,610,954.6,300,60,78,18,over,16.0339,15.4979,0.536,3.343,11.858,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005191,val,H-FAB,CMP-01,RCP-C,P115,STI,STI_Oxide,W-RUN-005191,LOT-0813,LOT-S9015,2025-08-13T23:00:55,2025-08-13T23:02:12,IC1000,Kinik-3.5,Oxide-alkaline,9.897,74.1,0.194,211,611,1111.6,800,67,77,10,over,4.6195,3.0,1.6195,35.058,16.498,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005192,val,H-FAB,CMP-01,RCP-A,P106,M1,Cu,W-RUN-005192,LOT-0813,LOT-S9015,2025-08-13T23:11:12,2025-08-13T23:12:20,IC1000,Kinik-3.5,Cu-acidic,3.552,119.9,2.254,212,612,943.0,300,60,68,8,over,11.1315,11.6234,0.4919,4.419,14.082,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005193,val,H-FAB,CMP-01,RCP-A,P118,STI,STI_Oxide,W-RUN-005193,LOT-0813,LOT-S9015,2025-08-13T23:23:20,2025-08-13T23:24:30,IC1000,Kinik-3.5,Oxide-alkaline,10.138,60.0,0.209,213,613,1001.9,800,60,70,10,over,6.2518,3.0,3.2518,52.014,21.669,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005194,val,H-FAB,CMP-01,RCP-A,P107,STI,STI_Oxide,W-RUN-005194,LOT-0813,LOT-S9015,2025-08-13T23:36:30,2025-08-13T23:37:55,IC1000,Kinik-3.5,Oxide-alkaline,10.292,55.6,0.321,214,614,1023.8,800,74,85,11,over,3.0,3.0,0.0,0.0,17.335,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005195,val,H-FAB,CMP-01,RCP-B,P131,M1,Cu,W-RUN-005195,LOT-0813,LOT-S9015,2025-08-13T23:50:55,2025-08-13T23:52:36,IC1000,Kinik-3.5,Cu-acidic,3.444,130.5,2.147,215,615,924.8,300,92,101,9,over,6.7697,6.974,0.2044,3.019,14.472,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005196,val,H-FAB,CMP-01,RCP-C,P143,STI,STI_Oxide,W-RUN-005196,LOT-0814,LOT-S9015,2025-08-14T00:02:36,2025-08-14T00:03:30,IC1000,Kinik-3.5,Oxide-alkaline,10.234,63.3,0.21,216,616,1080.9,800,60,54,-6,under,6.4364,3.0,3.4364,53.39,22.255,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005197,val,H-FAB,CMP-01,RCP-C,P113,M1,Cu,W-RUN-005197,LOT-0814,LOT-S9015,2025-08-14T00:11:30,2025-08-14T00:12:38,IC1000,Kinik-3.5,Cu-acidic,3.432,129.5,1.808,217,617,926.8,300,60,68,8,over,18.8228,19.3724,0.5496,2.92,18.388,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005198,val,H-FAB,CMP-01,RCP-C,P130,STI,STI_Oxide,W-RUN-005198,LOT-0814,LOT-S9015,2025-08-14T00:18:38,2025-08-14T00:19:44,IC1000,Kinik-3.5,Oxide-alkaline,10.106,71.7,0.141,218,618,1043.6,800,60,66,6,over,6.1794,3.0,3.1794,51.451,25.001,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005199,val,H-FAB,CMP-01,RCP-C,P123,M1,Cu,W-RUN-005199,LOT-0814,LOT-S9015,2025-08-14T00:28:44,2025-08-14T00:30:34,IC1000,Kinik-3.5,Cu-acidic,3.795,115.5,1.959,219,619,943.3,300,99,110,11,over,6.4476,6.974,0.5265,8.166,21.634,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005200,val,H-FAB,CMP-01,RCP-B,P117,STI,STI_Oxide,W-RUN-005200,LOT-0814,LOT-S9015,2025-08-14T00:41:34,2025-08-14T00:42:50,IC1000,Kinik-3.5,Oxide-alkaline,10.481,82.6,0.243,220,620,1092.8,800,60,76,16,over,8.6513,3.0,5.6513,65.323,30.372,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005201,val,H-FAB,CMP-01,RCP-A,P115,STI,STI_Oxide,W-RUN-005201,LOT-0814,LOT-S9015,2025-08-14T00:50:50,2025-08-14T00:51:59,IC1000,Kinik-3.5,Oxide-alkaline,10.474,56.2,0.27,221,621,1010.2,800,60,69,9,over,8.629,3.0,5.629,65.234,37.344,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005202,val,H-FAB,CMP-01,RCP-C,P139,STI,STI_Oxide,W-RUN-005202,LOT-0814,LOT-S9015,2025-08-14T01:03:59,2025-08-14T01:05:11,IC1000,Kinik-3.5,Oxide-alkaline,10.169,66.2,0.22,222,622,1049.1,800,65,72,7,over,3.7778,3.0,0.7778,20.589,33.993,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005203,val,H-FAB,CMP-01,RCP-A,P100,M1,Cu,W-RUN-005203,LOT-0814,LOT-S9015,2025-08-14T01:16:11,2025-08-14T01:17:33,IC1000,Kinik-3.5,Cu-acidic,3.341,123.5,1.958,223,623,963.7,300,72,82,10,over,9.1276,9.2987,0.1712,1.875,27.569,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005204,val,H-FAB,CMP-01,RCP-B,P119,STI,STI_Oxide,W-RUN-005204,LOT-0814,LOT-S9015,2025-08-14T01:25:33,2025-08-14T01:27:03,IC1000,Kinik-3.5,Oxide-alkaline,10.09,76.6,0.205,224,624,1079.7,800,75,90,15,over,3.6815,3.0,0.6815,18.512,25.758,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005205,val,H-FAB,CMP-01,RCP-C,P123,STI,STI_Oxide,W-RUN-005205,LOT-0814,LOT-S9015,2025-08-14T01:36:03,2025-08-14T01:37:11,IC1000,Kinik-3.5,Oxide-alkaline,10.441,71.3,0.123,225,625,1048.4,800,60,68,8,over,8.539,3.0,5.539,64.867,33.58,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005206,val,H-FAB,CMP-01,RCP-C,P120,STI,STI_Oxide,W-RUN-005206,LOT-0814,LOT-S9015,2025-08-14T01:45:11,2025-08-14T01:46:28,IC1000,Kinik-3.5,Oxide-alkaline,10.861,66.4,0.175,226,626,1060.0,800,60,77,17,over,5.7457,3.0,2.7457,47.787,36.421,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005207,val,H-FAB,CMP-01,RCP-B,P131,M1,Cu,W-RUN-005207,LOT-0814,LOT-S9015,2025-08-14T01:54:28,2025-08-14T01:55:46,IC1000,Kinik-3.5,Cu-acidic,3.175,140.5,2.215,227,627,965.6,300,60,78,18,over,15.5226,15.4979,0.0247,0.159,29.169,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005208,val,H-FAB,CMP-01,RCP-A,P143,M1,Cu,W-RUN-005208,LOT-0814,LOT-S9015,2025-08-14T02:04:46,2025-08-14T02:06:00,IC1000,Kinik-3.5,Cu-acidic,3.068,121.4,2.333,228,628,949.8,300,60,74,14,over,11.7982,11.6234,0.1748,1.482,23.631,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005209,val,H-FAB,CMP-01,RCP-B,P100,STI,STI_Oxide,W-RUN-005209,LOT-0814,LOT-S9015,2025-08-14T02:14:00,2025-08-14T02:15:06,IC1000,Kinik-3.5,Oxide-alkaline,10.384,78.9,0.251,229,629,1037.8,800,60,66,6,over,8.3853,3.0,5.3853,64.223,31.75,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005210,val,H-FAB,CMP-01,RCP-A,P124,STI,STI_Oxide,W-RUN-005210,LOT-0814,LOT-S9015,2025-08-14T02:23:06,2025-08-14T02:24:21,IC1000,Kinik-3.5,Oxide-alkaline,10.123,74.3,0.179,230,630,1038.0,800,60,75,15,over,4.6419,3.0,1.6419,35.372,32.474,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005211,val,H-FAB,CMP-01,RCP-C,P107,M1,Cu,W-RUN-005211,LOT-0814,LOT-S9015,2025-08-14T02:36:21,2025-08-14T02:37:26,IC1000,Kinik-3.5,Cu-acidic,2.948,122.4,1.957,231,631,950.9,300,60,65,5,normal,15.9541,15.4979,0.4563,2.86,26.551,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005212,val,H-FAB,CMP-01,RCP-B,P107,STI,STI_Oxide,W-RUN-005212,LOT-0814,LOT-S9015,2025-08-14T02:50:26,2025-08-14T02:52:16,IC1000,Kinik-3.5,Oxide-alkaline,9.988,69.0,0.176,232,632,1084.2,800,94,110,16,over,3.0,3.0,0.0,0.0,21.241,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005213,val,H-FAB,CMP-01,RCP-B,P114,M1,Cu,W-RUN-005213,LOT-0814,LOT-S9015,2025-08-14T03:03:16,2025-08-14T03:04:30,IC1000,Kinik-3.5,Cu-acidic,3.271,102.8,2.185,233,633,923.2,300,60,74,14,over,11.479,11.6234,0.1444,1.258,17.244,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005214,val,H-FAB,CMP-01,RCP-B,P111,STI,STI_Oxide,W-RUN-005214,LOT-0814,LOT-S9015,2025-08-14T03:15:30,2025-08-14T03:16:41,IC1000,Kinik-3.5,Oxide-alkaline,10.387,62.6,0.189,234,634,1043.2,800,60,71,11,over,6.7045,3.0,3.7045,55.254,24.846,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|STI,v1
RUN-005215,val,H-FAB,CMP-01,RCP-A,P116,M1,Cu,W-RUN-005215,LOT-0814,LOT-S9015,2025-08-14T03:29:41,2025-08-14T03:30:57,IC1000,Kinik-3.5,Cu-acidic,3.028,120.4,2.345,235,635,942.6,300,60,76,16,over,19.7216,19.3724,0.3493,1.771,20.231,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005216,val,H-FAB,CMP-01,RCP-A,P103,M1,Cu,W-RUN-005216,LOT-0814,LOT-S9015,2025-08-14T03:40:57,2025-08-14T03:42:09,IC1000,Kinik-3.5,Cu-acidic,3.282,114.9,1.896,236,636,981.9,300,74,72,-2,normal,9.1613,9.2987,0.1375,1.5,16.485,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005217,val,H-FAB,CMP-01,RCP-B,P146,M1,Cu,W-RUN-005217,LOT-0814,LOT-S9015,2025-08-14T03:50:09,2025-08-14T03:51:25,IC1000,Kinik-3.5,Cu-acidic,3.011,131.7,1.794,237,637,925.9,300,60,76,16,over,11.8508,11.6234,0.2274,1.919,13.572,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005218,val,H-FAB,CMP-01,RCP-C,P138,M1,Cu,W-RUN-005218,LOT-0814,LOT-S9015,2025-08-14T04:02:25,2025-08-14T04:03:35,IC1000,Kinik-3.5,Cu-acidic,3.222,131.4,2.241,238,638,975.5,300,60,70,10,over,15.3781,15.4979,0.1198,0.779,11.013,1,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005219,val,H-FAB,CMP-01,RCP-C,P114,M1,Cu,W-RUN-005219,LOT-0814,LOT-S9015,2025-08-14T04:13:35,2025-08-14T04:14:31,IC1000,Kinik-3.5,Cu-acidic,3.004,107.3,2.106,239,639,925.3,300,60,56,-4,under,15.8051,15.4979,0.3072,1.944,9.199,0,0,1.0582,3.677,2025-08-04T22:21:57,CMP-01|M1,v1
RUN-005220,val,H-FAB,CMP-02,RCP-B,P109,M1,Cu,W-RUN-005220,LOT-0814,LOT-S6828,2025-08-14T06:00:00,2025-08-14T06:01:19,IC1000,Kinik-3.5,Cu-acidic,3.412,123.8,2.044,180,580,928.3,300,60,79,19,over,19.084,19.0666,0.0173,0.091,20.843,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005221,val,H-FAB,CMP-02,RCP-B,P132,STI,STI_Oxide,W-RUN-005221,LOT-0814,LOT-S6828,2025-08-14T06:12:19,2025-08-14T06:13:38,IC1000,Kinik-3.5,Oxide-alkaline,10.365,70.5,0.183,181,581,1018.8,800,60,79,19,over,6.7681,3.0,3.7681,55.674,27.809,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005222,val,H-FAB,CMP-02,RCP-A,P100,M1,Cu,W-RUN-005222,LOT-0814,LOT-S6828,2025-08-14T06:21:38,2025-08-14T06:22:56,IC1000,Kinik-3.5,Cu-acidic,3.562,128.0,1.972,182,582,953.1,300,72,78,6,over,8.9734,9.152,0.1785,1.99,22.645,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005223,val,H-FAB,CMP-02,RCP-A,P143,STI,STI_Oxide,W-RUN-005223,LOT-0814,LOT-S6828,2025-08-14T06:34:56,2025-08-14T06:36:06,IC1000,Kinik-3.5,Oxide-alkaline,10.566,60.2,0.106,183,583,1039.8,800,60,70,10,over,8.9593,3.0,5.9593,66.515,31.419,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005224,val,H-FAB,CMP-02,RCP-B,P121,STI,STI_Oxide,W-RUN-005224,LOT-0814,LOT-S6828,2025-08-14T06:43:06,2025-08-14T06:44:04,IC1000,Kinik-3.5,Oxide-alkaline,10.293,87.5,0.125,184,584,1035.4,800,60,58,-2,normal,6.6168,3.0,3.6168,54.661,36.067,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005225,val,H-FAB,CMP-02,RCP-C,P143,STI,STI_Oxide,W-RUN-005225,LOT-0814,LOT-S6828,2025-08-14T06:56:04,2025-08-14T06:57:20,IC1000,Kinik-3.5,Oxide-alkaline,10.29,82.2,0.153,185,585,1029.4,800,60,76,16,over,4.9575,3.0,1.9575,39.486,36.751,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005226,val,H-FAB,CMP-02,RCP-B,P129,STI,STI_Oxide,W-RUN-005226,LOT-0814,LOT-S6828,2025-08-14T07:06:20,2025-08-14T07:07:39,IC1000,Kinik-3.5,Oxide-alkaline,10.305,73.1,0.237,186,586,1031.2,800,60,79,19,over,4.979,3.0,1.979,39.747,37.35,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005227,val,H-FAB,CMP-02,RCP-A,P136,STI,STI_Oxide,W-RUN-005227,LOT-0814,LOT-S6828,2025-08-14T07:17:39,2025-08-14T07:18:48,IC1000,Kinik-3.5,Oxide-alkaline,10.484,66.6,0.304,187,587,1049.4,800,60,69,9,over,8.7435,3.0,5.7435,65.689,43.018,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005228,val,H-FAB,CMP-02,RCP-C,P115,STI,STI_Oxide,W-RUN-005228,LOT-0814,LOT-S6828,2025-08-14T07:25:48,2025-08-14T07:26:47,IC1000,Kinik-3.5,Oxide-alkaline,10.404,73.9,0.212,188,588,1052.3,800,61,59,-2,normal,4.0994,3.0,1.0994,26.819,39.778,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005229,val,H-FAB,CMP-02,RCP-C,P120,M1,Cu,W-RUN-005229,LOT-0814,LOT-S6828,2025-08-14T07:38:47,2025-08-14T07:40:05,IC1000,Kinik-3.5,Cu-acidic,3.547,116.5,1.754,189,589,969.2,300,60,78,18,over,11.9634,12.2026,0.2393,2.0,32.223,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005230,val,H-FAB,CMP-02,RCP-B,P124,STI,STI_Oxide,W-RUN-005230,LOT-0814,LOT-S6828,2025-08-14T07:52:05,2025-08-14T07:53:20,IC1000,Kinik-3.5,Oxide-alkaline,10.715,80.8,0.144,190,590,1041.1,800,60,75,15,over,4.4715,3.0,1.4715,32.909,32.36,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005231,val,H-FAB,CMP-02,RCP-A,P131,M1,Cu,W-RUN-005231,LOT-0814,LOT-S6828,2025-08-14T08:03:20,2025-08-14T08:05:03,IC1000,Kinik-3.5,Cu-acidic,3.349,124.5,2.157,191,591,934.2,300,91,103,12,over,6.9044,6.864,0.0404,0.585,26.005,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005232,val,H-FAB,CMP-02,RCP-C,P109,M1,Cu,W-RUN-005232,LOT-0814,LOT-S6828,2025-08-14T08:14:03,2025-08-14T08:15:20,IC1000,Kinik-3.5,Cu-acidic,3.655,108.1,1.475,192,592,960.3,300,60,77,17,over,18.406,19.0666,0.6606,3.589,21.522,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005233,val,H-FAB,CMP-02,RCP-C,P119,M1,Cu,W-RUN-005233,LOT-0814,LOT-S6828,2025-08-14T08:24:20,2025-08-14T08:25:42,IC1000,Kinik-3.5,Cu-acidic,3.337,116.0,2.153,193,593,950.3,300,70,82,12,over,9.2148,9.152,0.0628,0.681,17.354,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005234,val,H-FAB,CMP-02,RCP-B,P148,M1,Cu,W-RUN-005234,LOT-0814,LOT-S6828,2025-08-14T08:35:42,2025-08-14T08:36:39,IC1000,Kinik-3.5,Cu-acidic,3.474,133.8,1.793,194,594,895.0,300,60,57,-3,normal,15.0798,15.2533,0.1735,1.151,14.113,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005235,val,H-FAB,CMP-02,RCP-A,P122,STI,STI_Oxide,W-RUN-005235,LOT-0814,LOT-S6828,2025-08-14T08:45:39,2025-08-14T08:46:50,IC1000,Kinik-3.5,Oxide-alkaline,10.543,84.1,0.174,195,595,1060.4,800,60,71,11,over,5.3224,3.0,2.3224,43.635,20.017,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005236,val,H-FAB,CMP-02,RCP-B,P125,STI,STI_Oxide,W-RUN-005236,LOT-0814,LOT-S6828,2025-08-14T08:54:50,2025-08-14T08:56:07,IC1000,Kinik-3.5,Oxide-alkaline,10.46,74.3,0.179,196,596,1058.4,800,60,77,17,over,6.9286,3.0,3.9286,56.701,27.354,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005237,val,H-FAB,CMP-02,RCP-A,P120,STI,STI_Oxide,W-RUN-005237,LOT-0814,LOT-S6828,2025-08-14T09:05:07,2025-08-14T09:06:52,IC1000,Kinik-3.5,Oxide-alkaline,10.431,58.2,0.178,197,597,1078.9,800,90,105,15,over,3.0903,3.0,0.0903,2.923,22.468,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005238,val,H-FAB,CMP-02,RCP-B,P140,STI,STI_Oxide,W-RUN-005238,LOT-0814,LOT-S6828,2025-08-14T09:17:52,2025-08-14T09:18:57,IC1000,Kinik-3.5,Oxide-alkaline,10.85,76.8,0.228,198,598,1067.9,800,60,65,5,normal,7.705,3.0,4.705,61.064,30.187,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005239,val,H-FAB,CMP-02,RCP-B,P130,M1,Cu,W-RUN-005239,LOT-0814,LOT-S6828,2025-08-14T09:28:57,2025-08-14T09:30:41,IC1000,Kinik-3.5,Cu-acidic,3.444,123.9,2.219,199,599,906.4,300,89,104,15,over,6.8025,6.864,0.0614,0.903,24.33,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005240,val,H-FAB,CMP-02,RCP-B,P127,STI,STI_Oxide,W-RUN-005240,LOT-0814,LOT-S6828,2025-08-14T09:36:41,2025-08-14T09:37:34,IC1000,Kinik-3.5,Oxide-alkaline,10.533,61.3,0.185,200,600,1070.5,800,60,53,-7,under,7.0659,3.0,4.0659,57.542,30.973,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005241,val,H-FAB,CMP-02,RCP-B,P145,M1,Cu,W-RUN-005241,LOT-0814,LOT-S6828,2025-08-14T09:44:34,2025-08-14T09:45:44,IC1000,Kinik-3.5,Cu-acidic,3.514,129.9,1.587,201,601,954.5,300,60,70,10,over,18.7084,19.0666,0.3583,1.915,25.161,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005242,val,H-FAB,CMP-02,RCP-C,P114,STI,STI_Oxide,W-RUN-005242,LOT-0814,LOT-S6828,2025-08-14T09:55:44,2025-08-14T09:56:50,IC1000,Kinik-3.5,Oxide-alkaline,10.278,66.3,0.168,202,602,1085.5,800,60,66,6,over,4.9134,3.0,1.9134,38.943,27.918,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005243,val,H-FAB,CMP-02,RCP-B,P139,M1,Cu,W-RUN-005243,LOT-0814,LOT-S6828,2025-08-14T10:04:50,2025-08-14T10:06:03,IC1000,Kinik-3.5,Cu-acidic,3.507,106.6,2.076,203,603,931.3,300,60,73,13,over,11.978,12.2026,0.2246,1.875,22.709,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005244,val,H-FAB,CMP-02,RCP-A,P131,STI,STI_Oxide,W-RUN-005244,LOT-0814,LOT-S6828,2025-08-14T10:14:03,2025-08-14T10:15:20,IC1000,Kinik-3.5,Oxide-alkaline,10.332,71.2,0.213,204,604,1043.2,800,60,77,17,over,5.3248,3.0,2.3248,43.66,26.899,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005245,val,H-FAB,CMP-02,RCP-A,P141,M1,Cu,W-RUN-005245,LOT-0814,LOT-S6828,2025-08-14T10:30:20,2025-08-14T10:31:26,IC1000,Kinik-3.5,Cu-acidic,3.409,119.5,2.177,205,605,932.8,300,60,66,6,over,18.948,19.0666,0.1186,0.626,21.645,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005246,val,H-FAB,CMP-02,RCP-A,P103,STI,STI_Oxide,W-RUN-005246,LOT-0814,LOT-S6828,2025-08-14T10:41:26,2025-08-14T10:42:21,IC1000,Kinik-3.5,Oxide-alkaline,10.38,66.3,0.146,206,606,1036.5,800,60,55,-5,under,4.0487,3.0,1.0487,25.902,22.496,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005247,val,H-FAB,CMP-02,RCP-A,P146,M1,Cu,W-RUN-005247,LOT-0814,LOT-S6828,2025-08-14T10:50:21,2025-08-14T10:51:48,IC1000,Kinik-3.5,Cu-acidic,3.589,113.4,2.367,207,607,983.5,300,77,87,10,over,8.8747,9.152,0.2772,3.124,18.622,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005248,val,H-FAB,CMP-02,RCP-B,P118,M1,Cu,W-RUN-005248,LOT-0814,LOT-S6828,2025-08-14T11:00:48,2025-08-14T11:01:56,IC1000,Kinik-3.5,Cu-acidic,3.351,97.7,1.945,208,608,973.7,300,73,68,-5,under,9.1569,9.152,0.0049,0.054,14.908,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005249,val,H-FAB,CMP-02,RCP-A,P140,M1,Cu,W-RUN-005249,LOT-0814,LOT-S6828,2025-08-14T11:11:56,2025-08-14T11:13:15,IC1000,Kinik-3.5,Cu-acidic,3.563,138.8,2.205,209,609,965.3,300,60,79,19,over,11.8672,12.2026,0.3355,2.827,12.492,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005250,val,H-FAB,CMP-02,RCP-A,P131,M1,Cu,W-RUN-005250,LOT-0814,LOT-S6828,2025-08-14T11:25:15,2025-08-14T11:26:34,IC1000,Kinik-3.5,Cu-acidic,3.562,116.3,2.216,210,610,921.9,300,60,79,19,over,11.1237,11.44,0.3163,2.844,10.562,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005251,val,H-FAB,CMP-02,RCP-A,P121,STI,STI_Oxide,W-RUN-005251,LOT-0814,LOT-S6828,2025-08-14T11:33:34,2025-08-14T11:34:49,IC1000,Kinik-3.5,Oxide-alkaline,10.617,67.3,0.163,211,611,1067.7,800,60,75,15,over,5.4076,3.0,2.4076,44.523,17.354,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005252,val,H-FAB,CMP-02,RCP-A,P147,STI,STI_Oxide,W-RUN-005252,LOT-0814,LOT-S6828,2025-08-14T11:43:49,2025-08-14T11:44:44,IC1000,Kinik-3.5,Oxide-alkaline,10.55,70.0,0.193,212,612,1081.4,800,60,55,-5,under,8.8426,3.0,5.8426,66.073,27.098,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005253,val,H-FAB,CMP-02,RCP-A,P131,STI,STI_Oxide,W-RUN-005253,LOT-0814,LOT-S6828,2025-08-14T11:54:44,2025-08-14T11:56:01,IC1000,Kinik-3.5,Oxide-alkaline,10.179,79.5,0.215,213,613,1077.7,800,60,77,17,over,4.7495,3.0,1.7495,36.836,29.046,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005254,val,H-FAB,CMP-02,RCP-C,P110,STI,STI_Oxide,W-RUN-005254,LOT-0814,LOT-S6828,2025-08-14T12:02:01,2025-08-14T12:03:16,IC1000,Kinik-3.5,Oxide-alkaline,10.363,66.7,0.243,214,614,1066.8,800,60,75,15,over,5.0226,3.0,2.0226,40.27,31.291,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|STI,v1
RUN-005255,val,H-FAB,CMP-02,RCP-C,P101,M1,Cu,W-RUN-005255,LOT-0814,LOT-S6828,2025-08-14T12:12:16,2025-08-14T12:13:57,IC1000,Kinik-3.5,Cu-acidic,3.618,117.6,2.123,215,615,935.6,300,96,101,5,normal,6.6135,6.864,0.2505,3.787,25.79,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
RUN-005256,val,H-FAB,CMP-02,RCP-A,P145,M1,Cu,W-RUN-005256,LOT-0814,LOT-S6828,2025-08-14T12:21:57,2025-08-14T12:23:49,IC1000,Kinik-3.5,Cu-acidic,3.348,125.1,1.928,216,616,941.8,300,93,112,19,over,6.854,6.864,0.01,0.146,20.661,1,0,1.0582,3.793,2025-08-05T11:17:30,CMP-02|M1,v1
